time,dir,s,r,o,rank_raw,rank_filter
0,fwd,66,31,123,27,14
0,fwd,123,32,66,6,6
0,fwd,906,52,65,15,15
0,fwd,221,1,6,7,7
0,fwd,187,6,7197,83,82
0,fwd,15,4,5700,30,29
0,fwd,4311,6,1946,1,1
0,fwd,511,0,636,4,2
0,fwd,511,0,50,1,1
0,fwd,1131,0,636,34,33
0,fwd,1131,0,50,1,1
0,fwd,511,47,1691,2,2
0,fwd,1691,47,511,1,1
0,fwd,50,12,636,3,3
0,fwd,12014,1,6,49,49
0,fwd,2467,32,66,9,9
0,fwd,66,31,2467,32,18
0,fwd,5444,41,2467,2,2
0,fwd,5444,8,2467,1,1
0,fwd,80,41,1522,1,1
0,fwd,1522,41,80,1,1
0,fwd,1691,41,511,1,1
0,fwd,511,41,1691,1,1
0,fwd,729,93,1,1,1
0,fwd,221,20,63,3,3
0,fwd,251,20,65,1,1
0,fwd,66,0,74,17,15
0,fwd,2548,5,1601,18,18
0,fwd,399,0,473,15,15
0,fwd,7553,0,473,116,116
0,fwd,1086,0,577,3,3
0,fwd,1497,6,50,1,1
0,fwd,66,31,1522,9,5
0,fwd,80,76,1522,1,1
0,fwd,1522,32,66,1,1
0,fwd,1522,76,80,1,1
0,fwd,1513,0,636,1,1
0,fwd,1513,0,66,4,3
0,fwd,397,32,38,2,2
0,fwd,38,31,397,7,7
0,fwd,182,0,5342,55,55
0,fwd,5342,2,14082,3,3
0,fwd,819,0,5342,6,6
0,fwd,681,59,10067,1,1
0,fwd,10067,59,681,1,1
0,fwd,6,1,28,5,5
0,fwd,970,67,28,39,39
0,fwd,8994,47,53,1,1
0,fwd,53,47,8994,5,3
0,fwd,53,47,798,1,1
0,fwd,798,47,53,1,1
0,fwd,662,47,8994,7,6
0,fwd,8994,47,662,13,10
0,fwd,53,135,8994,12,12
0,fwd,10715,0,4511,159,159
0,fwd,10714,23,240,328,328
0,fwd,65,17,98,1,1
0,fwd,98,17,65,1,1
0,fwd,4797,6,1111,1,1
0,fwd,1415,15,598,4,4
0,fwd,127,8,578,86,86
0,fwd,4890,0,66,27,27
0,fwd,1629,0,158,235,234
0,fwd,1629,0,182,10,10
0,fwd,4357,28,63,7,6
0,fwd,3810,0,21999,131,130
0,fwd,1522,0,1604,2,2
0,fwd,839,4,390,8,8
0,fwd,839,8,445,10,10
0,fwd,390,6,42,1,1
0,fwd,19,29,1958,247,244
0,fwd,405,6,400,4,3
0,fwd,405,0,122,3,3
0,fwd,42,77,122,1,1
0,fwd,42,22,44,10,9
0,fwd,486,47,787,3,3
0,fwd,787,47,486,1,1
0,fwd,117,1,5186,630,628
0,fwd,117,15,5186,278,277
0,fwd,117,0,28,1,1
0,fwd,117,47,2681,9,6
0,fwd,2681,47,117,5,5
0,fwd,563,5,2772,4,2
0,fwd,563,5,562,1,1
0,fwd,4070,5,1277,1,1
0,fwd,3579,15,847,558,558
0,fwd,712,15,2683,85,82
0,fwd,712,15,19633,19,18
0,fwd,712,15,21733,37,35
0,fwd,712,15,847,1,1
0,fwd,170,134,20,3,3
0,fwd,251,6,65,3,2
0,fwd,122,30,20,4,4
0,fwd,122,34,20,10,10
0,fwd,91,47,4697,35,35
0,fwd,4697,47,91,19,19
0,fwd,126,8,577,9,9
0,fwd,126,8,3932,229,228
0,fwd,126,1,621,18,18
0,fwd,126,0,127,1,1
0,fwd,50,31,157,18,16
0,fwd,157,32,50,6,4
0,fwd,67,76,66,1,1
0,fwd,66,76,67,1,1
0,fwd,642,1,66,1,1
0,fwd,6987,0,50,1,1
0,fwd,1501,68,1137,1,1
0,fwd,58,67,1137,3,3
0,fwd,345,0,3280,31,31
0,fwd,80,20,3280,9,6
0,fwd,80,71,3276,3,3
0,fwd,80,0,74,10,9
0,fwd,784,5,7390,1,1
0,fwd,10099,0,5970,1,1
0,fwd,42,6,122,3,2
0,fwd,10262,6,122,4,4
0,fwd,63,20,158,12,11
0,fwd,63,20,182,2,2
0,fwd,3094,41,3193,1,1
0,fwd,3193,41,3094,1,1
0,fwd,811,47,117,13,13
0,fwd,117,47,811,40,34
0,fwd,117,12,1937,214,214
0,fwd,21329,0,6,22,21
0,fwd,21329,0,61,12,12
0,fwd,22000,0,111,1,1
0,fwd,414,2,42,2,2
0,fwd,70,0,317,146,145
0,fwd,1729,25,1730,1,1
0,fwd,1730,25,1729,1,1
0,fwd,1146,0,123,1,1
0,fwd,625,0,174,14,14
0,fwd,1774,15,50,47,47
0,fwd,22001,7,5383,11,11
0,fwd,22001,8,901,1739,1739
0,fwd,22001,0,145,12,12
0,fwd,5502,8,145,18,18
0,fwd,2265,8,66,4,4
0,fwd,240,17,66,2,2
0,fwd,66,17,240,4,3
0,fwd,144,40,240,1,1
0,fwd,53,32,142,2,1
0,fwd,142,31,53,1,1
0,fwd,53,15,142,4,3
0,fwd,53,47,2899,11,8
0,fwd,2899,47,53,3,3
0,fwd,599,0,960,147,147
0,fwd,405,8,411,3,3
0,fwd,4908,31,787,17,17
0,fwd,4908,8,787,4,4
0,fwd,787,32,4908,4,3
0,fwd,486,6,259,1,1
0,fwd,787,20,802,8,7
0,fwd,7032,15,1729,1,1
0,fwd,851,47,8090,23,23
0,fwd,8090,47,851,26,26
0,fwd,568,1,1611,304,304
0,fwd,187,1,9007,38,38
0,fwd,7353,74,618,11,11
0,fwd,187,6,6908,106,104
0,fwd,22002,99,548,1,1
0,fwd,621,1,187,1,1
0,fwd,621,41,187,1,1
0,fwd,14,5,26,1,1
0,fwd,28,5,732,9,7
0,fwd,28,37,732,10,10
0,fwd,240,75,732,9,9
0,fwd,595,25,10798,1,1
0,fwd,10798,25,595,1,1
0,fwd,423,8,986,32,32
0,fwd,2780,0,520,2,2
0,fwd,3666,47,345,13,13
0,fwd,345,47,3666,10,10
0,fwd,8994,32,2187,11,11
0,fwd,8994,47,168,5,3
0,fwd,2187,31,8994,9,9
0,fwd,168,47,8994,6,6
0,fwd,7883,8,6098,34,34
0,fwd,259,20,66,5,5
0,fwd,787,0,66,3,3
0,fwd,115,22,1340,208,208
0,fwd,1086,20,579,11,11
0,fwd,3167,0,20954,18213,18213
0,fwd,7321,0,6041,24,24
0,fwd,6685,0,127,2,2
0,fwd,2100,4,313,1,1
0,fwd,2100,0,897,2,2
0,fwd,3169,0,620,9,9
0,fwd,126,12,621,11,11
0,fwd,20235,1,187,1,1
0,fwd,14,69,15,2,2
0,fwd,9384,17,50,1,1
0,fwd,50,17,9384,5,4
0,fwd,221,6,3233,66,66
0,fwd,28,113,321,6,6
0,fwd,117,15,28,5,5
0,fwd,798,15,28,2,2
0,fwd,937,12,28,10,10
0,fwd,1881,15,300,30,30
0,fwd,53,41,787,1,1
0,fwd,787,41,53,1,1
0,fwd,210,0,191,3,3
0,fwd,64,20,28,1,1
0,fwd,1382,15,2361,503,502
0,fwd,486,0,802,2,2
0,fwd,260,20,843,2,2
0,fwd,4070,5,4918,2,1
0,fwd,5840,3,13,1,1
0,fwd,9,3,13,1,1
0,fwd,3964,20,13,1,1
0,fwd,9,20,13,1,1
0,fwd,13,6,9,1,1
0,fwd,3387,0,28,1,1
0,fwd,139,5,21794,82,82
0,fwd,4977,97,115,2,2
0,fwd,70,8,445,4,3
0,fwd,414,43,42,1,1
0,fwd,53,15,397,62,56
0,fwd,53,15,122,51,46
0,fwd,238,0,451,117,117
0,fwd,4357,28,79,1,1
0,fwd,4017,1,11698,37,37
0,fwd,1602,25,3245,1,1
0,fwd,3245,25,1602,1,1
0,fwd,7697,63,57,1,1
0,fwd,65,20,6,26,25
0,fwd,802,31,259,1,1
0,fwd,259,32,802,1,1
0,fwd,28,41,260,1,1
0,fwd,260,41,28,1,1
0,fwd,22003,37,3265,1,1
0,fwd,126,20,187,1,1
0,fwd,126,59,820,1,1
0,fwd,820,59,126,1,1
0,fwd,32,74,33,2,2
0,fwd,826,28,33,1,1
0,fwd,33,2,826,1,1
0,fwd,906,0,1216,49,47
0,fwd,53,15,382,1366,1357
0,fwd,397,15,382,38,38
0,fwd,28,0,191,5,5
0,fwd,2489,0,2164,263,262
0,fwd,9939,20,7399,151,151
0,fwd,28,5,334,6,5
0,fwd,8174,5,20045,2,2
0,fwd,1834,29,90,1,1
0,fwd,463,37,2610,2,2
0,fwd,6601,47,17142,20,20
0,fwd,17142,47,6601,24,24
0,fwd,1615,17,179,18,18
0,fwd,179,17,1615,10,10
0,fwd,179,47,321,1,1
0,fwd,321,47,179,1,1
0,fwd,98,1,251,2,2
0,fwd,7697,4,307,7,7
0,fwd,198,13,251,18,18
0,fwd,92,32,66,3,3
0,fwd,66,31,92,23,12
0,fwd,2859,0,2708,1,1
0,fwd,4274,31,4206,5,5
0,fwd,4206,32,4274,1,1
0,fwd,511,59,199,28,27
0,fwd,511,59,7592,5,5
0,fwd,199,59,511,26,26
0,fwd,7592,59,511,5,5
0,fwd,50,8,191,117,116
0,fwd,2004,6,1894,761,761
0,fwd,2004,0,1894,1076,1076
0,fwd,1666,0,13,1,1
0,fwd,115,100,5689,780,780
0,fwd,802,31,787,2,1
0,fwd,1229,31,787,27,27
0,fwd,3928,47,787,18,18
0,fwd,787,32,802,1,1
0,fwd,787,32,1229,6,3
0,fwd,787,47,3928,11,10
0,fwd,935,27,1502,1427,1427
0,fwd,260,31,4511,19,19
0,fwd,4511,32,260,6,6
0,fwd,4115,1,12573,45,45
0,fwd,423,31,2491,22,22
0,fwd,2491,32,423,11,11
0,fwd,5217,6,1273,11,11
0,fwd,63,1,1438,74,74
0,fwd,300,0,28,1,1
0,fwd,2243,15,783,74,74
0,fwd,777,15,1208,145,145
0,fwd,6077,28,4680,8,8
0,fwd,4680,2,6077,7,6
0,fwd,122,6,298,10,10
0,fwd,3133,0,298,26,26
0,fwd,73,52,221,24,24
0,fwd,906,0,65,16,15
0,fwd,906,6,221,18,17
0,fwd,144,2,240,1,1
0,fwd,68,67,17142,1024,1024
0,fwd,68,6,17142,1283,1283
0,fwd,374,67,17142,1092,1092
0,fwd,374,6,17142,1363,1363
0,fwd,13552,15,13256,735,735
0,fwd,681,47,10067,1,1
0,fwd,10067,47,681,1,1
0,fwd,458,57,50,4,4
0,fwd,471,17,437,16,16
0,fwd,2100,0,18900,66,65
0,fwd,445,51,1958,194,194
0,fwd,445,52,1958,214,213
0,fwd,445,0,19,4,4
0,fwd,445,4,19,3,1
0,fwd,8137,0,6249,1,1
0,fwd,265,41,782,1,1
0,fwd,782,41,265,1,1
0,fwd,2265,57,240,1,1
0,fwd,6919,0,463,67,67
0,fwd,6907,140,568,3,3
0,fwd,1611,17,16645,183,183
0,fwd,2824,19,57,1,1
0,fwd,6801,1,813,2,2
0,fwd,6801,15,813,4,4
0,fwd,28,15,169,211,208
0,fwd,563,5,564,2,1
0,fwd,2957,65,5275,19,19
0,fwd,525,40,1667,13,13
0,fwd,9,80,1070,5,5
0,fwd,6300,0,13,2,2
0,fwd,524,17,115,4,4
0,fwd,115,17,524,11,10
0,fwd,21,32,524,6,6
0,fwd,524,31,21,16,16
0,fwd,8,0,1070,13,13
0,fwd,524,8,158,112,112
0,fwd,1653,8,2680,1593,1592
0,fwd,329,40,9,2,2
0,fwd,1653,8,7944,1504,1504
0,fwd,8,5,9,1,1
0,fwd,21,15,524,38,38
0,fwd,13,15,21,37,37
0,fwd,1906,0,1840,15,15
0,fwd,5540,134,258,1,1
0,fwd,5390,76,115,3,3
0,fwd,115,76,5390,5,5
0,fwd,5390,0,13998,109,109
0,fwd,4900,29,7432,15390,15390
0,fwd,1214,57,74,58,58
0,fwd,10966,0,1743,4,3
0,fwd,7046,5,343,3,3
0,fwd,70,0,122,1,1
0,fwd,444,0,477,23,23
0,fwd,400,20,44,1,1
0,fwd,400,6,70,3,2
0,fwd,400,20,397,2,1
0,fwd,2334,4,397,1,1
0,fwd,445,52,42,1,1
0,fwd,765,52,42,1,1
0,fwd,33,48,77,1,1
0,fwd,73,6,221,12,12
0,fwd,73,0,3233,107,106
0,fwd,28,57,65,11,9
0,fwd,28,31,798,2,1
0,fwd,798,32,28,4,4
0,fwd,28,57,63,2,2
0,fwd,28,57,260,5,4
0,fwd,28,57,191,17,14
0,fwd,2489,0,221,49,49
0,fwd,16330,0,1431,14,14
0,fwd,16330,0,22004,72,71
0,fwd,656,25,636,5,5
0,fwd,636,25,656,14,13
0,fwd,662,47,798,5,5
0,fwd,798,47,662,7,6
0,fwd,166,0,4893,166,166
0,fwd,3780,0,164,1,1
0,fwd,6838,47,18638,1,1
0,fwd,18638,47,6838,1,1
0,fwd,295,37,296,1,1
0,fwd,204,0,12646,57,57
0,fwd,1453,7,5383,256,256
0,fwd,1254,7,5383,574,574
0,fwd,4508,7,5383,2,2
0,fwd,7027,39,145,170,170
0,fwd,458,9,22,18,18
0,fwd,2574,7,1016,91,91
0,fwd,342,7,1016,52,52
0,fwd,993,156,1065,8,8
0,fwd,1558,1,1941,27,26
0,fwd,1558,1,2727,7,7
0,fwd,3068,1,1057,109,109
0,fwd,7046,20,343,1,1
0,fwd,10966,0,11557,189,187
0,fwd,5257,20,7399,129,129
0,fwd,486,41,787,1,1
0,fwd,19,43,42,2,2
0,fwd,1837,8,6004,94,94
0,fwd,20464,0,10738,12,12
0,fwd,1415,59,1437,7,7
0,fwd,1437,59,1415,4,4
0,fwd,7962,67,592,1,1
0,fwd,53,47,8352,3,2
0,fwd,8352,47,53,1,1
0,fwd,179,31,53,2,2
0,fwd,53,32,179,1,1
0,fwd,258,68,318,49,49
0,fwd,397,15,53,54,53
0,fwd,53,15,958,201,194
0,fwd,50,17,115,2,2
0,fwd,115,17,50,1,1
0,fwd,1301,0,12668,586,586
0,fwd,28,5,12668,16,13
0,fwd,66,17,25,12,10
0,fwd,66,17,636,2,2
0,fwd,25,17,636,5,5
0,fwd,25,17,66,6,5
0,fwd,636,17,25,8,7
0,fwd,636,17,66,3,3
0,fwd,17731,0,25,22,22
0,fwd,1894,115,524,2,2
0,fwd,3965,75,4450,16,16
0,fwd,388,63,57,1,1
0,fwd,5410,1,6362,1,1
0,fwd,16968,0,781,229,229
0,fwd,8227,47,6,8,8
0,fwd,6,47,8227,2,2
0,fwd,234,135,5593,40,40
0,fwd,302,8,2064,2,2
0,fwd,84,2,1248,5,5
0,fwd,5190,0,84,1,1
0,fwd,50,31,2931,8,7
0,fwd,2931,32,50,6,6
0,fwd,79,28,63,2,2
0,fwd,436,2,79,1,1
0,fwd,21849,28,79,1,1
0,fwd,79,28,21849,150,149
0,fwd,7173,0,548,1,1
0,fwd,787,70,802,4,4
0,fwd,787,1,802,6,6
0,fwd,260,5,694,9,9
0,fwd,3265,6,6441,1,1
0,fwd,2832,0,13,103,103
0,fwd,13,0,698,4,4
0,fwd,6631,19,57,1,1
0,fwd,674,7,2096,2,2
0,fwd,50,113,735,86,86
0,fwd,735,113,50,11,11
0,fwd,1775,19,57,1,1
0,fwd,636,39,5383,10,10
0,fwd,6082,12,145,3,3
0,fwd,240,8,815,92,92
0,fwd,1266,118,647,1,1
0,fwd,7317,8,1266,1,1
0,fwd,2211,8,647,17,17
0,fwd,451,126,3334,452,452
0,fwd,7509,0,656,2,2
0,fwd,4923,31,1603,1,1
0,fwd,1603,32,4923,2,2
0,fwd,4794,5,1224,2,2
0,fwd,8753,1,844,1,1
0,fwd,122,8,445,8,8
0,fwd,169,12,22005,42,42
0,fwd,266,17,78,1,1
0,fwd,78,17,266,1,1
0,fwd,2505,8,2035,9,9
0,fwd,3105,28,1355,137,137
0,fwd,1709,19,57,1,1
0,fwd,1752,6,6133,63,63
0,fwd,718,2,1270,2,2
0,fwd,1270,2,718,1,1
0,fwd,2939,1,6248,67,66
0,fwd,2939,8,6248,119,118
0,fwd,2939,1,22,1,1
0,fwd,2939,8,1927,10,10
0,fwd,439,28,187,1,1
0,fwd,439,40,187,1,1
0,fwd,734,0,439,8,8
0,fwd,1830,43,187,1,1
0,fwd,10966,0,648,3,3
0,fwd,2904,0,648,2,2
0,fwd,2089,0,1654,3,3
0,fwd,2089,1,356,1,1
0,fwd,4908,47,259,2,2
0,fwd,259,47,4908,5,5
0,fwd,1253,0,1686,1,1
0,fwd,9652,132,7357,38,38
0,fwd,426,52,115,1,1
0,fwd,426,0,6,37,37
0,fwd,426,6,115,1,1
0,fwd,2217,47,21989,37,37
0,fwd,21989,0,2217,1,1
0,fwd,21989,47,2217,1,1
0,fwd,511,6,50,3,3
0,fwd,2694,1,2465,58,58
0,fwd,80,20,50,1,1
0,fwd,112,31,3139,4,4
0,fwd,3139,32,112,11,11
0,fwd,122,41,112,1,1
0,fwd,112,41,122,1,1
0,fwd,2570,25,122,7,7
0,fwd,122,25,2570,14,14
0,fwd,42,20,44,1,1
0,fwd,256,15,28,2,1
0,fwd,53,8,168,17,17
0,fwd,7021,15,3513,51,51
0,fwd,1137,15,3513,32,32
0,fwd,4030,0,719,2,2
0,fwd,464,20,2610,7,7
0,fwd,539,0,841,12,12
0,fwd,65,40,198,1,1
0,fwd,1702,0,65,2,2
0,fwd,66,7,82,260,259
0,fwd,117,47,6,42,35
0,fwd,117,47,7592,1,1
0,fwd,7592,47,117,1,1
0,fwd,6,47,117,35,33
0,fwd,666,0,5440,22,21
0,fwd,28,102,199,8,8
0,fwd,408,4,939,1,1
0,fwd,1715,2,122,300,300
0,fwd,429,1,939,406,406
0,fwd,1255,1,939,1860,1860
0,fwd,2684,1,115,1,1
0,fwd,2726,0,13889,6831,6831
0,fwd,12141,1,2915,7,7
0,fwd,2215,29,6801,6,5
0,fwd,2215,12,6816,11,11
0,fwd,2215,29,4559,2,2
0,fwd,6801,25,4559,1,1
0,fwd,4559,25,6801,1,1
0,fwd,4985,0,2915,37,37
0,fwd,4985,1,813,1,1
0,fwd,539,42,802,1,1
0,fwd,12615,19,57,1,1
0,fwd,3068,15,80,69,69
0,fwd,2626,0,4101,323,323
0,fwd,4101,0,2626,128,128
