time,dir,s,r,o,rank_raw,rank_filter
0,fwd,2780,32,66,16,16
0,fwd,66,31,2780,63,47
0,fwd,2780,0,80,187,186
0,fwd,97,66,6,37,37
0,fwd,463,5,22,127,126
0,fwd,463,5,459,1,1
0,fwd,463,88,22,156,156
0,fwd,13544,4,3780,2,2
0,fwd,13544,20,3780,2,2
0,fwd,13544,6,164,2,2
0,fwd,11013,6,3780,2,2
0,fwd,11013,20,164,2,2
0,fwd,11013,1,8778,5,5
0,fwd,14,20,1175,11,11
0,fwd,15,4,9787,8,8
0,fwd,1437,31,3810,72,70
0,fwd,3810,32,1437,40,40
0,fwd,10275,47,3810,54,54
0,fwd,3810,47,10275,33,33
0,fwd,3810,27,10275,302,302
0,fwd,3810,0,145,1,1
0,fwd,10149,47,3810,151,151
0,fwd,3810,47,10149,112,109
0,fwd,5115,0,428,782,781
0,fwd,145,8,3398,99,98
0,fwd,5115,0,145,4,4
0,fwd,6061,1,5128,421,421
0,fwd,6061,15,5128,456,456
0,fwd,3818,47,5128,57,57
0,fwd,5128,47,3818,48,48
0,fwd,294,0,729,49,49
0,fwd,51,5,516,3,3
0,fwd,1,163,66,1,1
0,fwd,66,163,1,1,1
0,fwd,80,15,0,1,1
0,fwd,21997,65,701,7664,7664
0,fwd,19,0,1509,25,21
0,fwd,122,31,80,17,15
0,fwd,80,32,122,55,55
0,fwd,397,1,80,284,284
0,fwd,122,31,66,14,13
0,fwd,66,32,122,55,55
0,fwd,452,43,42,1,1
0,fwd,524,5,9,1,1
0,fwd,1896,0,329,8,8
0,fwd,1666,0,524,1,1
0,fwd,8,5,4527,3,2
0,fwd,8,57,698,4,4
0,fwd,1666,0,8,28,26
0,fwd,698,28,13,32,32
0,fwd,50,20,66,1,1
0,fwd,1068,5,15,1,1
0,fwd,66,7,5383,206,206
0,fwd,10614,8,5383,1763,1763
0,fwd,1887,47,7293,13,13
0,fwd,7293,47,5802,43,42
0,fwd,7293,47,1887,11,11
0,fwd,5802,47,7293,24,24
0,fwd,1437,47,3810,102,101
0,fwd,3810,47,1437,48,46
0,fwd,91,47,3810,83,81
0,fwd,3810,47,91,34,33
0,fwd,3810,8,91,218,218
0,fwd,6,12,263,373,373
0,fwd,3810,57,219,124,124
0,fwd,2618,1,1057,5,4
0,fwd,397,15,452,76,74
0,fwd,411,1,280,2,2
0,fwd,411,0,400,2,2
0,fwd,42,6,574,14,11
0,fwd,19,5,125,3,1
0,fwd,407,38,42,1,1
0,fwd,391,1,6293,71,71
0,fwd,19,5,20,4,1
0,fwd,189,1,42,1,1
0,fwd,42,19,122,2,1
0,fwd,122,5,42,1,1
0,fwd,1522,10,844,22,22
0,fwd,1522,10,3354,2511,2510
0,fwd,3354,8,1522,40,40
0,fwd,844,6,3738,24,24
0,fwd,3738,142,1522,1,1
0,fwd,5299,0,8060,5215,5215
0,fwd,2562,0,1937,7,7
0,fwd,157,1,3584,11,11
0,fwd,240,32,66,5,5
0,fwd,924,0,732,1,1
0,fwd,66,31,240,26,16
0,fwd,28,31,636,11,8
0,fwd,636,32,28,6,6
0,fwd,1522,1,53,19,19
0,fwd,1522,15,53,8,8
0,fwd,117,76,260,18,17
0,fwd,260,76,117,10,9
0,fwd,28,25,260,1,1
0,fwd,260,25,28,2,2
0,fwd,251,27,117,37,37
0,fwd,117,27,251,101,101
0,fwd,6771,39,564,1,1
0,fwd,8388,39,564,1,1
0,fwd,6771,66,564,1,1
0,fwd,177,1,1558,1,1
0,fwd,1111,32,66,3,3
0,fwd,66,31,1111,7,4
0,fwd,1111,0,2879,1,1
0,fwd,1111,8,66,1,1
0,fwd,4115,142,1142,5,5
0,fwd,4115,5,343,1,1
0,fwd,0,47,2874,4,4
0,fwd,2874,47,0,1,1
0,fwd,2694,0,2874,173,173
0,fwd,13,4,8,3,2
0,fwd,13,4,698,2,2
0,fwd,251,0,65,1,1
0,fwd,221,8,345,5,4
0,fwd,221,47,251,44,41
0,fwd,251,47,221,26,26
0,fwd,221,25,63,6,6
0,fwd,63,25,221,71,71
0,fwd,1411,5,2750,2,2
0,fwd,4977,97,428,34,33
0,fwd,787,20,66,2,2
0,fwd,260,41,190,13,12
0,fwd,190,41,260,4,4
0,fwd,787,0,4735,107,106
0,fwd,787,32,66,6,5
0,fwd,66,31,787,50,36
0,fwd,1988,0,636,1,1
0,fwd,1988,0,6436,15,14
0,fwd,8440,50,6436,5,5
0,fwd,159,29,48,1,1
0,fwd,555,27,48,1,1
0,fwd,19,14,1958,16,16
0,fwd,565,0,161,21,21
0,fwd,19,0,161,7,6
0,fwd,42,1,445,3,2
0,fwd,19,0,17746,259,251
0,fwd,42,41,19,2,2
0,fwd,40,19,57,1,1
0,fwd,415,47,1691,13,13
0,fwd,415,47,7592,20,19
0,fwd,1691,47,415,38,37
0,fwd,7592,47,415,41,40
0,fwd,38,25,2455,20,20
0,fwd,2455,25,38,42,42
0,fwd,701,32,182,2,2
0,fwd,182,31,701,1,1
0,fwd,11852,25,11369,6,6
0,fwd,11369,25,11852,13,13
0,fwd,182,15,38,53,53
0,fwd,400,0,445,29,28
0,fwd,663,47,3291,89,88
0,fwd,663,32,66,1,1
0,fwd,663,47,1557,22,22
0,fwd,3291,47,663,40,40
0,fwd,66,31,663,1,1
0,fwd,1557,47,663,21,21
0,fwd,3740,8,3739,20,20
0,fwd,2893,108,6,2,2
0,fwd,6,107,2893,1,1
0,fwd,50,31,255,3,2
0,fwd,255,32,50,1,1
0,fwd,7509,47,2163,6,6
0,fwd,2163,47,7509,5,5
0,fwd,221,4,6,19,19
0,fwd,50,32,1437,10,10
0,fwd,28,32,1437,39,38
0,fwd,1437,31,50,14,14
0,fwd,1437,31,28,46,45
0,fwd,80,0,50,2,2
0,fwd,3183,1,187,1,1
0,fwd,3183,8,187,4,4
0,fwd,529,1,3208,584,584
0,fwd,1400,19,57,1,1
0,fwd,21998,0,127,268,268
0,fwd,956,0,126,3,3
0,fwd,956,47,126,21,21
0,fwd,126,47,956,29,29
0,fwd,1152,36,187,1,1
0,fwd,373,47,10067,55,55
0,fwd,10067,47,373,18,17
0,fwd,187,6,621,7,7
0,fwd,1,41,67,1,1
0,fwd,67,41,1,1,1
0,fwd,0,41,157,1,1
0,fwd,157,41,0,1,1
0,fwd,3094,25,3193,2,2
0,fwd,3193,25,3094,1,1
0,fwd,1333,47,596,15,15
0,fwd,596,47,1333,43,41
0,fwd,511,47,115,42,40
0,fwd,115,47,511,49,49
0,fwd,1101,0,530,13,13
0,fwd,50,8,6,14,14
0,fwd,642,0,729,16,14
0,fwd,642,4,729,16,16
0,fwd,2265,8,7131,418,417
0,fwd,32,47,14423,5,5
0,fwd,14423,47,32,12,12
0,fwd,1923,1,1340,1,1
0,fwd,664,20,63,106,106
0,fwd,1730,25,123,2,1
0,fwd,123,25,1730,1,1
0,fwd,765,6,19,3,3
0,fwd,1730,12,123,3,3
0,fwd,445,30,20,5,5
0,fwd,123,47,91,58,58
0,fwd,91,8,1729,635,635
0,fwd,91,47,123,54,53
0,fwd,66,31,123,80,62
0,fwd,123,32,66,31,31
0,fwd,906,52,65,7,7
0,fwd,221,1,6,13,13
0,fwd,187,6,7197,131,129
0,fwd,15,4,5700,71,70
0,fwd,4311,6,1946,5,5
0,fwd,511,0,636,16,13
0,fwd,511,0,50,1,1
0,fwd,1131,0,636,35,34
0,fwd,1131,0,50,1,1
0,fwd,511,47,1691,4,4
0,fwd,1691,47,511,4,4
0,fwd,50,12,636,19,18
0,fwd,12014,1,6,155,155
0,fwd,2467,32,66,22,22
0,fwd,66,31,2467,59,44
0,fwd,5444,41,2467,2,2
0,fwd,5444,8,2467,2,2
0,fwd,80,41,1522,2,2
0,fwd,1522,41,80,2,2
0,fwd,1691,41,511,4,4
0,fwd,511,41,1691,1,1
0,fwd,729,93,1,1,1
0,fwd,221,20,63,2,2
0,fwd,251,20,65,2,1
0,fwd,66,0,74,24,22
0,fwd,2548,5,1601,21,21
0,fwd,399,0,473,8,8
0,fwd,7553,0,473,59,59
0,fwd,1086,0,577,25,25
0,fwd,1497,6,50,2,2
0,fwd,66,31,1522,11,5
0,fwd,80,76,1522,1,1
0,fwd,1522,32,66,2,2
0,fwd,1522,76,80,1,1
0,fwd,1513,0,636,1,1
0,fwd,1513,0,66,8,7
0,fwd,397,32,38,2,2
0,fwd,38,31,397,5,5
0,fwd,182,0,5342,49,49
0,fwd,5342,2,14082,7,7
0,fwd,819,0,5342,8,8
0,fwd,681,59,10067,1,1
0,fwd,10067,59,681,1,1
0,fwd,6,1,28,4,4
0,fwd,970,67,28,77,77
0,fwd,8994,47,53,1,1
0,fwd,53,47,8994,2,2
0,fwd,53,47,798,5,3
0,fwd,798,47,53,1,1
0,fwd,662,47,8994,14,13
0,fwd,8994,47,662,17,13
0,fwd,53,135,8994,9,9
0,fwd,10715,0,4511,56,56
0,fwd,10714,23,240,86,86
0,fwd,65,17,98,6,5
0,fwd,98,17,65,1,1
0,fwd,4797,6,1111,1,1
0,fwd,1415,15,598,23,23
0,fwd,127,8,578,60,60
0,fwd,4890,0,66,16,16
0,fwd,1629,0,158,397,396
0,fwd,1629,0,182,21,21
0,fwd,4357,28,63,4,3
0,fwd,3810,0,21999,142,141
0,fwd,1522,0,1604,2,2
0,fwd,839,4,390,33,33
0,fwd,839,8,445,48,48
0,fwd,390,6,42,2,2
0,fwd,19,29,1958,89,86
0,fwd,405,6,400,1,1
0,fwd,405,0,122,3,3
0,fwd,42,77,122,1,1
0,fwd,42,22,44,3,3
0,fwd,486,47,787,4,4
0,fwd,787,47,486,1,1
0,fwd,117,1,5186,1009,1007
0,fwd,117,15,5186,1347,1346
0,fwd,117,0,28,1,1
0,fwd,117,47,2681,28,24
0,fwd,2681,47,117,33,33
0,fwd,563,5,2772,4,2
0,fwd,563,5,562,1,1
0,fwd,4070,5,1277,1,1
0,fwd,3579,15,847,2091,2091
0,fwd,712,15,2683,569,566
0,fwd,712,15,19633,29,27
0,fwd,712,15,21733,23,22
0,fwd,712,15,847,1,1
0,fwd,170,134,20,11,11
0,fwd,251,6,65,3,2
0,fwd,122,30,20,4,4
0,fwd,122,34,20,12,12
0,fwd,91,47,4697,51,51
0,fwd,4697,47,91,19,19
0,fwd,126,8,577,16,16
0,fwd,126,8,3932,142,141
0,fwd,126,1,621,19,19
0,fwd,126,0,127,2,2
0,fwd,50,31,157,24,22
0,fwd,157,32,50,4,2
0,fwd,67,76,66,1,1
0,fwd,66,76,67,3,3
0,fwd,642,1,66,1,1
0,fwd,6987,0,50,1,1
0,fwd,1501,68,1137,1,1
0,fwd,58,67,1137,3,3
0,fwd,345,0,3280,271,271
0,fwd,80,20,3280,189,186
0,fwd,80,71,3276,10,10
0,fwd,80,0,74,16,15
0,fwd,784,5,7390,1,1
0,fwd,10099,0,5970,1,1
0,fwd,42,6,122,4,3
0,fwd,10262,6,122,3,3
0,fwd,63,20,158,60,59
0,fwd,63,20,182,4,4
0,fwd,3094,41,3193,2,2
0,fwd,3193,41,3094,2,2
0,fwd,811,47,117,16,16
0,fwd,117,47,811,27,24
0,fwd,117,12,1937,1070,1070
0,fwd,21329,0,6,11,10
0,fwd,21329,0,61,2,2
0,fwd,22000,0,111,3,3
0,fwd,414,2,42,3,3
0,fwd,70,0,317,183,181
0,fwd,1729,25,1730,1,1
0,fwd,1730,25,1729,1,1
0,fwd,1146,0,123,3,3
0,fwd,625,0,174,4,4
0,fwd,1774,15,50,6,6
0,fwd,22001,7,5383,258,258
0,fwd,22001,8,901,2281,2281
0,fwd,22001,0,145,167,167
0,fwd,5502,8,145,34,34
0,fwd,2265,8,66,3,3
0,fwd,240,17,66,4,4
0,fwd,66,17,240,9,8
0,fwd,144,40,240,1,1
0,fwd,53,32,142,3,3
0,fwd,142,31,53,1,1
0,fwd,53,15,142,16,13
0,fwd,53,47,2899,14,11
0,fwd,2899,47,53,4,4
0,fwd,599,0,960,96,96
0,fwd,405,8,411,59,59
0,fwd,4908,31,787,15,15
0,fwd,4908,8,787,11,11
0,fwd,787,32,4908,9,6
0,fwd,486,6,259,11,11
0,fwd,787,20,802,8,7
0,fwd,7032,15,1729,1,1
0,fwd,851,47,8090,18,18
0,fwd,8090,47,851,21,21
0,fwd,568,1,1611,434,434
0,fwd,187,1,9007,100,100
0,fwd,7353,74,618,21,21
0,fwd,187,6,6908,95,94
0,fwd,22002,99,548,1,1
0,fwd,621,1,187,1,1
0,fwd,621,41,187,1,1
0,fwd,14,5,26,1,1
0,fwd,28,5,732,11,9
0,fwd,28,37,732,23,23
0,fwd,240,75,732,6,6
0,fwd,595,25,10798,1,1
0,fwd,10798,25,595,1,1
0,fwd,423,8,986,54,54
0,fwd,2780,0,520,2,2
0,fwd,3666,47,345,14,14
0,fwd,345,47,3666,48,48
0,fwd,8994,32,2187,4,4
0,fwd,8994,47,168,5,4
0,fwd,2187,31,8994,7,7
0,fwd,168,47,8994,11,11
0,fwd,7883,8,6098,478,478
0,fwd,259,20,66,1,1
0,fwd,787,0,66,2,2
0,fwd,115,22,1340,335,335
0,fwd,1086,20,579,27,27
0,fwd,3167,0,20954,18490,18490
0,fwd,7321,0,6041,41,41
0,fwd,6685,0,127,2,2
0,fwd,2100,4,313,1,1
0,fwd,2100,0,897,1,1
0,fwd,3169,0,620,14,14
0,fwd,126,12,621,16,16
0,fwd,20235,1,187,2,2
0,fwd,14,69,15,2,2
0,fwd,9384,17,50,1,1
0,fwd,50,17,9384,9,9
0,fwd,221,6,3233,193,193
0,fwd,28,113,321,8,8
0,fwd,117,15,28,10,10
0,fwd,798,15,28,2,2
0,fwd,937,12,28,3,3
0,fwd,1881,15,300,76,76
0,fwd,53,41,787,4,4
0,fwd,787,41,53,2,2
0,fwd,210,0,191,5,5
0,fwd,64,20,28,1,1
0,fwd,1382,15,2361,303,302
0,fwd,486,0,802,1,1
0,fwd,260,20,843,1,1
0,fwd,4070,5,4918,2,1
0,fwd,5840,3,13,1,1
0,fwd,9,3,13,2,2
0,fwd,3964,20,13,1,1
0,fwd,9,20,13,2,2
0,fwd,13,6,9,2,2
0,fwd,3387,0,28,1,1
0,fwd,139,5,21794,95,95
0,fwd,4977,97,115,1,1
0,fwd,70,8,445,7,6
0,fwd,414,43,42,1,1
0,fwd,53,15,397,65,60
0,fwd,53,15,122,132,125
0,fwd,238,0,451,528,528
0,fwd,4357,28,79,1,1
0,fwd,4017,1,11698,134,134
0,fwd,1602,25,3245,1,1
0,fwd,3245,25,1602,2,2
0,fwd,7697,63,57,1,1
0,fwd,65,20,6,44,43
0,fwd,802,31,259,1,1
0,fwd,259,32,802,1,1
0,fwd,28,41,260,1,1
0,fwd,260,41,28,1,1
0,fwd,22003,37,3265,1,1
0,fwd,126,20,187,1,1
0,fwd,126,59,820,1,1
0,fwd,820,59,126,2,2
0,fwd,32,74,33,2,2
0,fwd,826,28,33,2,2
0,fwd,33,2,826,1,1
0,fwd,906,0,1216,46,44
0,fwd,53,15,382,1397,1388
0,fwd,397,15,382,64,63
0,fwd,28,0,191,12,12
0,fwd,2489,0,2164,210,210
0,fwd,9939,20,7399,133,133
0,fwd,28,5,334,2,1
0,fwd,8174,5,20045,2,2
0,fwd,1834,29,90,1,1
0,fwd,463,37,2610,2,2
0,fwd,6601,47,17142,39,39
0,fwd,17142,47,6601,35,35
0,fwd,1615,17,179,18,18
0,fwd,179,17,1615,34,34
0,fwd,179,47,321,1,1
0,fwd,321,47,179,1,1
0,fwd,98,1,251,1,1
0,fwd,7697,4,307,13,13
0,fwd,198,13,251,20,20
0,fwd,92,32,66,1,1
0,fwd,66,31,92,8,4
0,fwd,2859,0,2708,1,1
0,fwd,4274,31,4206,3,3
0,fwd,4206,32,4274,3,3
0,fwd,511,59,199,30,29
0,fwd,511,59,7592,6,6
0,fwd,199,59,511,35,35
0,fwd,7592,59,511,16,16
0,fwd,50,8,191,95,94
0,fwd,2004,6,1894,966,966
0,fwd,2004,0,1894,1611,1611
0,fwd,1666,0,13,2,1
0,fwd,115,100,5689,739,739
0,fwd,802,31,787,11,9
0,fwd,1229,31,787,11,11
0,fwd,3928,47,787,14,14
0,fwd,787,32,802,1,1
0,fwd,787,32,1229,8,6
0,fwd,787,47,3928,8,7
0,fwd,935,27,1502,11147,11147
0,fwd,260,31,4511,52,52
0,fwd,4511,32,260,19,19
0,fwd,4115,1,12573,18,18
0,fwd,423,31,2491,26,26
0,fwd,2491,32,423,9,9
0,fwd,5217,6,1273,20,20
0,fwd,63,1,1438,125,125
0,fwd,300,0,28,1,1
0,fwd,2243,15,783,144,144
0,fwd,777,15,1208,254,254
0,fwd,6077,28,4680,27,27
0,fwd,4680,2,6077,28,27
0,fwd,122,6,298,9,9
0,fwd,3133,0,298,36,36
0,fwd,73,52,221,17,17
0,fwd,906,0,65,13,12
0,fwd,906,6,221,32,31
0,fwd,144,2,240,3,3
0,fwd,68,67,17142,4688,4688
0,fwd,68,6,17142,4379,4379
0,fwd,374,67,17142,1129,1129
0,fwd,374,6,17142,1107,1107
0,fwd,13552,15,13256,1744,1744
0,fwd,681,47,10067,1,1
0,fwd,10067,47,681,1,1
0,fwd,458,57,50,4,4
0,fwd,471,17,437,112,112
0,fwd,2100,0,18900,98,97
0,fwd,445,51,1958,92,92
0,fwd,445,52,1958,84,83
0,fwd,445,0,19,4,4
0,fwd,445,4,19,4,2
0,fwd,8137,0,6249,2,2
0,fwd,265,41,782,4,4
0,fwd,782,41,265,20,20
0,fwd,2265,57,240,1,1
0,fwd,6919,0,463,2,2
0,fwd,6907,140,568,3,3
0,fwd,1611,17,16645,537,537
0,fwd,2824,19,57,1,1
0,fwd,6801,1,813,2,2
0,fwd,6801,15,813,2,2
0,fwd,28,15,169,169,166
0,fwd,563,5,564,3,2
0,fwd,2957,65,5275,36,36
0,fwd,525,40,1667,14,14
0,fwd,9,80,1070,4,4
0,fwd,6300,0,13,3,3
0,fwd,524,17,115,5,5
0,fwd,115,17,524,16,15
0,fwd,21,32,524,11,11
0,fwd,524,31,21,15,15
0,fwd,8,0,1070,12,12
0,fwd,524,8,158,304,304
0,fwd,1653,8,2680,2284,2283
0,fwd,329,40,9,2,2
0,fwd,1653,8,7944,566,566
0,fwd,8,5,9,1,1
0,fwd,21,15,524,88,88
0,fwd,13,15,21,14,14
0,fwd,1906,0,1840,16,16
0,fwd,5540,134,258,1,1
0,fwd,5390,76,115,7,7
0,fwd,115,76,5390,14,14
0,fwd,5390,0,13998,44,44
0,fwd,4900,29,7432,19358,19358
0,fwd,1214,57,74,49,49
0,fwd,10966,0,1743,1,1
0,fwd,7046,5,343,1,1
0,fwd,70,0,122,1,1
0,fwd,444,0,477,17,17
0,fwd,400,20,44,1,1
0,fwd,400,6,70,3,2
0,fwd,400,20,397,2,1
0,fwd,2334,4,397,1,1
0,fwd,445,52,42,1,1
0,fwd,765,52,42,1,1
0,fwd,33,48,77,1,1
0,fwd,73,6,221,13,13
0,fwd,73,0,3233,93,92
0,fwd,28,57,65,19,17
0,fwd,28,31,798,1,1
0,fwd,798,32,28,1,1
0,fwd,28,57,63,3,2
0,fwd,28,57,260,2,2
0,fwd,28,57,191,26,23
0,fwd,2489,0,221,221,220
0,fwd,16330,0,1431,6,6
0,fwd,16330,0,22004,136,135
0,fwd,656,25,636,7,7
0,fwd,636,25,656,12,11
0,fwd,662,47,798,3,3
0,fwd,798,47,662,6,5
0,fwd,166,0,4893,700,700
0,fwd,3780,0,164,1,1
0,fwd,6838,47,18638,1,1
0,fwd,18638,47,6838,1,1
0,fwd,295,37,296,1,1
0,fwd,204,0,12646,54,54
0,fwd,1453,7,5383,1141,1141
0,fwd,1254,7,5383,4068,4068
0,fwd,4508,7,5383,4,4
0,fwd,7027,39,145,430,430
0,fwd,458,9,22,29,29
0,fwd,2574,7,1016,198,198
0,fwd,342,7,1016,176,176
0,fwd,993,156,1065,8,8
0,fwd,1558,1,1941,23,22
0,fwd,1558,1,2727,18,18
0,fwd,3068,1,1057,97,97
0,fwd,7046,20,343,1,1
0,fwd,10966,0,11557,1191,1189
0,fwd,5257,20,7399,116,116
0,fwd,486,41,787,1,1
0,fwd,19,43,42,1,1
0,fwd,1837,8,6004,40,40
0,fwd,20464,0,10738,216,216
0,fwd,1415,59,1437,7,7
0,fwd,1437,59,1415,17,17
0,fwd,7962,67,592,1,1
0,fwd,53,47,8352,4,3
0,fwd,8352,47,53,2,2
0,fwd,179,31,53,2,2
0,fwd,53,32,179,4,3
0,fwd,258,68,318,116,116
0,fwd,397,15,53,18,18
0,fwd,53,15,958,483,475
0,fwd,50,17,115,10,9
0,fwd,115,17,50,2,2
0,fwd,1301,0,12668,2960,2960
0,fwd,28,5,12668,50,47
0,fwd,66,17,25,14,12
0,fwd,66,17,636,5,5
0,fwd,25,17,636,2,2
0,fwd,25,17,66,3,2
0,fwd,636,17,25,6,5
0,fwd,636,17,66,3,3
0,fwd,17731,0,25,21,21
0,fwd,1894,115,524,1,1
0,fwd,3965,75,4450,53,53
0,fwd,388,63,57,1,1
0,fwd,5410,1,6362,2,2
0,fwd,16968,0,781,16,16
0,fwd,8227,47,6,2,2
0,fwd,6,47,8227,1,1
0,fwd,234,135,5593,15,15
0,fwd,302,8,2064,2,2
0,fwd,84,2,1248,3,3
0,fwd,5190,0,84,1,1
0,fwd,50,31,2931,1,1
0,fwd,2931,32,50,3,3
0,fwd,79,28,63,2,2
0,fwd,436,2,79,1,1
0,fwd,21849,28,79,1,1
0,fwd,79,28,21849,10,9
0,fwd,7173,0,548,1,1
0,fwd,787,70,802,6,6
0,fwd,787,1,802,12,12
0,fwd,260,5,694,10,10
0,fwd,3265,6,6441,2,2
0,fwd,2832,0,13,54,54
0,fwd,13,0,698,3,3
0,fwd,6631,19,57,1,1
0,fwd,674,7,2096,2,2
0,fwd,50,113,735,74,74
0,fwd,735,113,50,2,2
0,fwd,1775,19,57,1,1
0,fwd,636,39,5383,3,3
0,fwd,6082,12,145,2,2
0,fwd,240,8,815,60,60
0,fwd,1266,118,647,1,1
0,fwd,7317,8,1266,8,8
0,fwd,2211,8,647,15,15
0,fwd,451,126,3334,200,200
0,fwd,7509,0,656,1,1
0,fwd,4923,31,1603,1,1
0,fwd,1603,32,4923,2,2
0,fwd,4794,5,1224,1,1
0,fwd,8753,1,844,2,2
0,fwd,122,8,445,14,14
0,fwd,169,12,22005,157,157
0,fwd,266,17,78,1,1
0,fwd,78,17,266,1,1
0,fwd,2505,8,2035,15,15
0,fwd,3105,28,1355,121,121
0,fwd,1709,19,57,1,1
0,fwd,1752,6,6133,43,43
0,fwd,718,2,1270,2,2
0,fwd,1270,2,718,2,2
0,fwd,2939,1,6248,31,30
0,fwd,2939,8,6248,64,63
0,fwd,2939,1,22,1,1
0,fwd,2939,8,1927,19,19
0,fwd,439,28,187,1,1
0,fwd,439,40,187,1,1
0,fwd,734,0,439,8,8
0,fwd,1830,43,187,1,1
0,fwd,10966,0,648,2,1
0,fwd,2904,0,648,2,2
0,fwd,2089,0,1654,2,2
0,fwd,2089,1,356,1,1
0,fwd,4908,47,259,8,8
0,fwd,259,47,4908,11,11
0,fwd,1253,0,1686,1,1
0,fwd,9652,132,7357,66,66
0,fwd,426,52,115,1,1
0,fwd,426,0,6,68,68
0,fwd,426,6,115,1,1
0,fwd,2217,47,21989,17,17
0,fwd,21989,0,2217,16,16
0,fwd,21989,47,2217,3,3
0,fwd,511,6,50,3,3
0,fwd,2694,1,2465,58,58
0,fwd,80,20,50,1,1
0,fwd,112,31,3139,20,20
0,fwd,3139,32,112,30,30
0,fwd,122,41,112,3,3
0,fwd,112,41,122,3,3
0,fwd,2570,25,122,15,15
0,fwd,122,25,2570,2,2
0,fwd,42,20,44,1,1
0,fwd,256,15,28,2,1
0,fwd,53,8,168,26,26
0,fwd,7021,15,3513,23,23
0,fwd,1137,15,3513,15,15
0,fwd,4030,0,719,1,1
0,fwd,464,20,2610,28,28
0,fwd,539,0,841,4,4
0,fwd,65,40,198,1,1
0,fwd,1702,0,65,1,1
0,fwd,66,7,82,576,575
0,fwd,117,47,6,33,27
0,fwd,117,47,7592,1,1
0,fwd,7592,47,117,1,1
0,fwd,6,47,117,21,20
0,fwd,666,0,5440,29,28
0,fwd,28,102,199,9,9
0,fwd,408,4,939,1,1
0,fwd,1715,2,122,281,281
0,fwd,429,1,939,880,880
0,fwd,1255,1,939,9431,9431
0,fwd,2684,1,115,2,2
0,fwd,2726,0,13889,3608,3608
0,fwd,12141,1,2915,7,7
0,fwd,2215,29,6801,2,2
0,fwd,2215,12,6816,14,14
0,fwd,2215,29,4559,3,2
0,fwd,6801,25,4559,1,1
0,fwd,4559,25,6801,1,1
0,fwd,4985,0,2915,13,13
0,fwd,4985,1,813,3,3
0,fwd,539,42,802,1,1
0,fwd,12615,19,57,1,1
0,fwd,3068,15,80,112,112
0,fwd,2626,0,4101,651,651
