time,dir,s,r,o,rank_raw,rank_filter
0,fwd,1172,1,2946,9,9
0,fwd,187,10,134,1,1
0,fwd,508,0,202,9,9
0,fwd,86,62,322,7,7
0,fwd,171,0,5558,7032,7032
0,fwd,21,0,1,1,1
0,fwd,980,8,140,1,1
0,fwd,114,5,2448,2,2
0,fwd,0,13,10,1,1
0,fwd,102,78,3,1,1
0,fwd,109,1,560,2,2
0,fwd,49,1,1557,2,1
0,fwd,0,1,14,22,20
0,fwd,28,58,172,78,78
0,fwd,91,145,0,1,1
0,fwd,47,1,160,1,1
0,fwd,134,11,187,1,1
0,fwd,14,1,303,2,2
0,fwd,102,9,3,1,1
0,fwd,834,30,3,7,7
0,fwd,177,23,188,6,6
0,fwd,1189,6,3,1,1
0,fwd,1516,0,283,8,8
0,fwd,206,0,1,1,1
0,fwd,33,0,15,2,1
0,fwd,1548,1,648,3,3
0,fwd,5,69,11,2,2
0,fwd,764,6,2129,5,5
0,inv,33,247,0,1,1
0,inv,56,278,177,2,2
0,inv,0,230,13,2,1
0,inv,0,231,1,3,3
0,inv,3,243,102,6,6
0,inv,1092,275,11,1,1
0,inv,76,267,28,19,19
0,inv,0,234,33,1,1
0,inv,792,238,401,3,3
0,inv,5,234,1958,1,1
0,inv,403,237,973,1,1
0,inv,11,234,5,1,1
0,inv,17,248,19,1,1
0,inv,83,230,15,1,1
0,inv,14,235,1,2,2
0,inv,217,231,1557,1,1
0,inv,543,235,1,4,4
0,inv,1958,235,5,1,1
0,inv,6,233,14,1,1
0,inv,3308,232,111,1266,1266
0,inv,177,239,56,6,6
0,inv,11,233,858,9,9
0,inv,17,232,19,1,1
0,inv,83,298,167,1,1
0,inv,2946,231,1239,1,1
0,inv,3,250,47,10,10
0,inv,1548,231,648,1,1
0,inv,6,233,26,2,1
0,inv,0,243,10,1,1
0,inv,491,258,34,1,1
0,inv,1,234,543,2,1
0,inv,2601,240,186,11,11
0,inv,217,231,49,2,1
0,inv,121,232,23,58,58
0,inv,101,254,91,1,1
0,inv,5,235,11,1,1
0,inv,1557,231,217,1,1
0,inv,117,265,238,2,2
0,inv,99,232,14,30,30
0,inv,26,233,14,1,1
0,inv,99,233,14,8,8
0,inv,3,250,160,28,27
0,inv,140,238,1564,13,12
0,inv,0,230,14,11,9
0,inv,188,232,3,1,1
0,inv,401,238,792,2,2
0,inv,2599,239,150,1,1
0,inv,47,266,3,1,1
0,inv,202,232,123,8,8
0,inv,14,231,303,4,4
0,inv,8,238,256,136,136
0,inv,3,271,44,1,1
0,inv,172,255,28,22,22
0,inv,22,231,6,1,1
0,inv,2234,230,3244,57,57
0,inv,973,234,403,1,1
0,inv,14,235,0,7,6
0,inv,0,232,14,33,33
0,inv,28,230,772,3,3
0,inv,96,277,69,7,7
0,inv,47,231,160,1,1
0,inv,24,230,2448,31,31
0,inv,49,231,217,1,1
0,inv,188,244,3,1,1
0,inv,3308,230,2140,5,5
0,inv,56,279,47,5,5
0,inv,1,231,0,2,2
0,inv,0,234,161,2,1
0,inv,0,233,20,187,187
0,inv,14,233,26,1,1
0,inv,4898,304,3,1,1
0,inv,26,233,6,2,1
0,inv,34,234,27,6,6
0,inv,3308,281,2140,8,8
0,inv,80,230,278,1,1
0,inv,375,235,8,1,1
0,inv,114,234,2448,2,2
0,inv,9,297,28,34,34
0,inv,0,234,14,7,5
0,inv,140,236,3477,44,44
0,inv,177,236,346,6,6
0,inv,4,235,50,1,1
0,inv,91,237,147,5,5
0,inv,46,285,70,4,4
0,inv,50,233,564,374,374
0,inv,34,239,210,480,480
0,inv,109,231,560,3,3
0,inv,3612,230,1727,49,49
0,inv,3,232,673,14,14
0,inv,403,235,973,1,1
0,inv,1419,241,0,1,1
0,inv,1172,231,2946,15,15
0,inv,0,230,33,1,1
0,inv,161,235,0,1,1
0,inv,1114,230,3831,11,11
0,inv,11,230,497,15,15
0,inv,33,235,0,1,1
0,inv,1,230,14,1,1
0,inv,4397,231,5220,1,1
0,inv,95,230,103,182,182
0,inv,148,233,26,6,4
0,inv,1227,236,1260,1,1
0,inv,0,231,14,25,23
0,inv,148,233,6,1,1
0,inv,33,231,0,1,1
0,inv,148,233,14,3,2
0,inv,1417,245,78,1,1
0,inv,50,234,4,1,1
0,inv,1162,230,1798,101,101
0,inv,7,253,11,1,1
0,inv,213,272,3,1,1
0,inv,47,230,2200,22,22
0,inv,0,247,33,1,1
0,inv,5220,231,4397,2,2
0,inv,63,230,6,5,5
0,inv,20,230,2548,30,30
0,inv,1239,231,2946,6,6
0,inv,0,231,33,4,3
0,inv,980,240,140,1,1
0,inv,6,231,22,1,1
0,inv,8,237,1,1,1
0,inv,1,234,14,1,1
0,inv,9,268,420,74,74
0,inv,555,230,253,1,1
0,inv,27,235,34,3,3
0,inv,511,236,93,1,1
0,inv,14,233,6,2,1
0,inv,0,230,432,34,31
0,inv,2,255,297,24,23
0,inv,150,272,2599,68,68
0,inv,8,234,375,1,1
0,inv,98,259,17,4,4
0,inv,49,231,1557,2,1
0,inv,23,233,564,152,152
0,inv,56,232,531,30,30
0,inv,2,255,28,1,1
0,inv,2946,231,1172,7,6
0,inv,134,240,187,1,1
0,inv,202,230,508,36,36
0,inv,322,292,86,2,2
0,inv,5558,230,171,4659,4659
0,inv,1,230,21,24,22
0,inv,140,238,980,5,5
0,inv,2448,235,114,1,1
0,inv,10,243,0,1,1
0,inv,3,308,102,3,3
0,inv,560,231,109,3,3
0,inv,1557,231,49,3,2
0,inv,14,231,0,15,14
0,inv,172,288,28,267,267
0,inv,0,375,91,6,6
0,inv,160,231,47,1,1
0,inv,187,241,134,2,2
0,inv,303,231,14,9,9
0,inv,3,239,102,4,4
0,inv,3,260,834,206,206
0,inv,188,253,177,2,2
0,inv,3,236,1189,4,4
0,inv,283,230,1516,9,9
0,inv,1,230,206,4,3
0,inv,15,230,33,2,2
0,inv,648,231,1548,8,8
0,inv,11,299,5,5,5
0,inv,2129,236,764,3,3
1,fwd,79,0,336,71,71
1,fwd,51,14,1732,104,103
1,fwd,375,0,95,4,4
1,fwd,13,3,4,4,4
1,fwd,1,15,0,1,1
1,fwd,654,10,31,1,1
1,fwd,201,2,75,2885,2885
1,fwd,6082,10,86,1,1
1,fwd,1,15,96,3,2
1,fwd,56,9,323,4,4
1,fwd,47,9,3,1,1
1,fwd,3237,14,3,3,3
1,fwd,49,9,243,6,6
1,fwd,14,3,6,2,1
1,fwd,3099,1,3275,11,11
1,fwd,11,45,1092,19,19
1,fwd,858,3,11,1,1
1,fwd,3103,10,86,1,1
1,fwd,322,10,86,1,1
1,fwd,93,6,92,2,2
1,fwd,115,15,16,1,1
1,fwd,41,5,2062,2,2
1,fwd,83,11,174,1,1
1,fwd,8,5,14,2,1
1,fwd,375,4,8,1,1
1,fwd,6,2,0,5,5
1,fwd,27,4,34,1,1
1,fwd,80,6,1519,1,1
1,fwd,6,3,26,1,1
1,fwd,1492,10,86,1,1
1,fwd,6,27,26,1,1
1,fwd,122,2,61,1,1
1,fwd,3405,3,5,14,14
1,fwd,11,20,7,1,1
1,fwd,0,3,13,9,9
1,fwd,3019,7,1716,11,11
1,fwd,20,17,30,3,3
1,fwd,11,2,7,1,1
1,fwd,267,23,8,1,1
1,fwd,423,22,1,2,2
1,fwd,27,3,34,1,1
1,fwd,206,0,1,1,1
1,fwd,33,4,0,1,1
1,fwd,547,3,149,27,27
1,fwd,149,14,86,1,1
1,fwd,102,8,47,5,5
1,fwd,3275,1,3099,13,13
1,fwd,489,6,3,1,1
1,fwd,2638,1,188,2,2
1,fwd,97,3,928,7,7
1,fwd,28,58,172,30,30
1,fwd,113,4,0,1,1
1,fwd,8,16,95,1,1
1,fwd,30,17,20,1,1
1,fwd,78,8,566,9,9
1,fwd,34,5,27,1,1
1,fwd,86,11,3103,2,2
1,fwd,3,23,188,12,12
1,fwd,8,5,375,1,1
1,fwd,97,15,0,1,1
1,fwd,322,11,86,1,1
1,fwd,28,20,9,2,2
1,fwd,28,71,2,1,1
1,fwd,432,0,0,1,1
1,fwd,1720,3,3,1,1
1,fwd,3,2,1034,133,132
1,fwd,184,18,2349,67,67
1,fwd,47,13,4313,151,151
1,fwd,50,1,135,1,1
1,fwd,976,22,953,7,7
1,fwd,28,37,76,6,6
1,fwd,23,16,29,54,54
1,fwd,55,15,1582,49,49
1,fwd,14,0,0,3,2
1,fwd,51,14,16,1,1
1,fwd,928,2,7014,41,41
1,fwd,51,23,16,1,1
1,fwd,21,0,1,1,1
1,fwd,0,14,11,1,1
1,fwd,823,7,1129,48,48
1,fwd,1508,32,8,1,1
1,fwd,497,0,11,1,1
1,fwd,65,11,18,3,3
1,fwd,15,11,2294,25,25
1,fwd,143,0,20,1,1
1,fwd,34,62,8,3,3
1,fwd,26,3,148,75,74
1,fwd,5350,62,8,16,16
1,fwd,119,43,151,2,2
1,fwd,43,1,37,1,1
1,fwd,399,10,1410,1314,1314
1,fwd,14,4,8,3,3
1,fwd,149,0,108,4,2
1,fwd,7,45,1092,17,17
1,fwd,423,0,1,2,2
1,fwd,16,65,32,3,3
1,fwd,16,10,32,2,2
1,fwd,6643,8,2197,208,208
1,fwd,11,8,7,1,1
1,fwd,51,2,16,1,1
1,fwd,689,0,652,6,6
1,fwd,51,0,36,1,1
1,fwd,36,0,32,5,5
1,fwd,47,15,3,1,1
1,fwd,77,7,46,164,164
1,fwd,149,0,20,2,1
1,fwd,18,127,0,1,1
1,fwd,14,3,26,1,1
1,fwd,80,6,2459,4,3
1,fwd,792,24,460,3,3
1,fwd,101,6,399,57,57
1,fwd,405,3,55,1,1
1,fwd,101,6,55,58,57
1,fwd,2062,4,41,1,1
1,fwd,20,64,86,2,2
1,fwd,142,8,267,14,14
1,fwd,0,127,18,6,6
1,fwd,7,17,0,2,2
1,fwd,98,12,367,1,1
1,fwd,49,18,170,209,209
1,fwd,101,18,55,19,19
1,fwd,26,3,6,1,1
1,fwd,0,5,33,1,1
1,fwd,36,15,16,1,1
1,fwd,149,0,86,1,1
1,fwd,3,2,56,1,1
1,fwd,367,12,98,1,1
1,fwd,1981,43,3113,21,21
1,fwd,1,7,8,1,1
1,fwd,38,0,1,2,2
1,fwd,0,5,113,2,1
1,fwd,102,20,742,38,38
1,fwd,37,15,57,7,7
1,fwd,2327,101,0,8,8
1,fwd,322,21,86,1,1
1,fwd,777,21,489,4,4
1,fwd,5,69,11,1,1
1,fwd,46,15,8,12,12
1,fwd,19,9,17,1,1
1,fwd,135,1,50,1,1
1,fwd,4517,8,6669,72,72
1,fwd,154,36,3,1,1
1,fwd,95,16,8,5,5
1,fwd,11,8,301,19,18
1,fwd,0,17,7,3,3
1,fwd,11,227,7,1,1
1,fwd,2614,13,82,1,1
1,fwd,154,10,3,1,1
1,fwd,14,0,1,1,1
1,fwd,1798,0,1162,8,8
1,fwd,1196,20,180,1,1
1,fwd,1356,6,243,12,12
1,fwd,47,2,3,1,1
1,fwd,2349,18,184,6,6
1,fwd,6,3,148,7,6
1,fwd,3,9,715,150,150
1,fwd,543,7,1,1,1
1,fwd,7,141,11,2,2
1,fwd,26,27,6,1,1
1,fwd,96,15,1,3,3
1,fwd,188,1,2638,2,2
1,fwd,55,3,405,48,48
1,fwd,37,1,43,1,1
1,fwd,4,3,13,3,3
1,inv,336,230,79,60,60
1,inv,1732,244,51,3,3
1,inv,95,230,375,2,2
1,inv,4,233,13,1,1
1,inv,0,245,1,6,6
1,inv,31,240,654,1,1
1,inv,75,232,201,3596,3596
1,inv,86,240,6082,21,19
1,inv,96,245,1,4,4
1,inv,323,239,56,4,4
1,inv,3,239,47,6,6
1,inv,3,244,3237,411,411
1,inv,243,239,49,1,1
1,inv,6,233,14,3,2
1,inv,3275,231,3099,10,10
1,inv,1092,275,11,1,1
1,inv,11,233,858,3,3
1,inv,86,240,3103,1,1
1,inv,86,240,322,3,2
1,inv,92,236,93,1,1
1,inv,16,245,115,4,3
1,inv,2062,235,41,1,1
1,inv,174,241,83,1,1
1,inv,14,235,8,4,4
1,inv,8,234,375,1,1
1,inv,0,232,6,5,5
1,inv,34,234,27,1,1
1,inv,1519,236,80,2,2
1,inv,26,233,6,1,1
1,inv,86,240,1492,33,30
1,inv,26,257,6,1,1
1,inv,61,232,122,4,4
1,inv,5,233,3405,202,202
1,inv,7,250,11,1,1
1,inv,13,233,0,9,8
1,inv,1716,237,3019,19,19
1,inv,30,247,20,1,1
1,inv,7,232,11,1,1
1,inv,8,253,267,1,1
1,inv,1,252,423,256,256
1,inv,34,233,27,2,2
1,inv,1,230,206,2,2
1,inv,0,234,33,1,1
1,inv,149,233,547,26,26
1,inv,86,244,149,1,1
1,inv,47,238,102,2,2
1,inv,3099,231,3275,15,15
1,inv,3,236,489,5,5
1,inv,188,231,2638,2,2
1,inv,928,233,97,1,1
1,inv,172,288,28,188,188
1,inv,0,234,113,2,1
1,inv,95,246,8,2,2
1,inv,20,247,30,2,2
1,inv,566,238,78,1,1
1,inv,27,235,34,1,1
1,inv,3103,241,86,1,1
1,inv,188,253,3,1,1
1,inv,375,235,8,1,1
1,inv,0,245,97,229,228
1,inv,86,241,322,2,2
1,inv,9,250,28,37,37
1,inv,2,301,28,1,1
1,inv,0,230,432,4,4
1,inv,3,233,1720,28,28
1,inv,1034,232,3,1,1
1,inv,2349,248,184,39,39
1,inv,4313,243,47,5,5
1,inv,135,231,50,1,1
1,inv,953,252,976,4,4
1,inv,76,267,28,12,12
1,inv,29,246,23,146,146
1,inv,1582,245,55,1,1
1,inv,0,230,14,5,4
1,inv,16,244,51,1,1
1,inv,7014,232,928,7,7
1,inv,16,253,51,3,3
1,inv,1,230,21,18,16
1,inv,11,244,0,11,11
1,inv,1129,237,823,2,2
1,inv,8,262,1508,7,7
1,inv,11,230,497,4,4
1,inv,18,241,65,1,1
1,inv,2294,241,15,2,2
1,inv,20,230,143,1,1
1,inv,8,292,34,12,12
1,inv,148,233,26,4,3
1,inv,8,292,5350,162,161
1,inv,151,273,119,2,2
1,inv,37,231,43,1,1
1,inv,1410,240,399,41,41
1,inv,8,234,14,2,1
1,inv,108,230,149,2,2
1,inv,1092,275,7,5,4
1,inv,1,230,423,314,310
1,inv,32,295,16,2,2
1,inv,32,240,16,1,1
1,inv,2197,238,6643,887,887
1,inv,7,238,11,1,1
1,inv,16,232,51,1,1
1,inv,652,230,689,4,4
1,inv,36,230,51,2,2
1,inv,32,230,36,17,17
1,inv,3,245,47,2,2
1,inv,46,237,77,67,67
1,inv,20,230,149,5,4
1,inv,0,357,18,13,13
1,inv,26,233,14,2,1
1,inv,2459,236,80,2,2
1,inv,460,254,792,1,1
1,inv,399,236,101,192,192
1,inv,55,233,405,3,3
1,inv,55,236,101,117,117
1,inv,41,234,2062,2,2
1,inv,86,294,20,1,1
1,inv,267,238,142,6,6
1,inv,18,357,0,4,4
1,inv,0,247,7,3,3
1,inv,367,242,98,1,1
1,inv,170,248,49,31,31
1,inv,55,248,101,40,40
1,inv,6,233,26,1,1
1,inv,33,235,0,1,1
1,inv,16,245,36,1,1
1,inv,86,230,149,2,2
1,inv,56,232,3,1,1
1,inv,98,242,367,1,1
1,inv,3113,273,1981,6,6
1,inv,8,237,1,1,1
1,inv,1,230,38,27,24
1,inv,113,235,0,1,1
1,inv,742,250,102,2,2
1,inv,57,245,37,4,4
1,inv,0,331,2327,298,298
1,inv,86,251,322,1,1
1,inv,489,251,777,1,1
1,inv,11,299,5,6,6
1,inv,8,245,46,28,28
1,inv,17,239,19,1,1
1,inv,50,231,135,1,1
1,inv,6669,238,4517,23,23
1,inv,3,266,154,1,1
1,inv,8,246,95,1,1
1,inv,301,238,11,1,1
1,inv,7,247,0,2,2
1,inv,7,457,11,1,1
1,inv,82,243,2614,21,21
1,inv,3,240,154,1,1
1,inv,1,230,14,4,3
1,inv,1162,230,1798,25,25
1,inv,180,250,1196,1,1
1,inv,243,236,1356,10,10
1,inv,3,232,47,4,4
1,inv,184,248,2349,616,616
1,inv,148,233,6,1,1
1,inv,715,239,3,1,1
1,inv,1,237,543,9,9
1,inv,11,371,7,1,1
1,inv,6,257,26,1,1
1,inv,1,245,96,2,2
1,inv,2638,231,188,2,2
1,inv,405,233,55,1,1
1,inv,43,231,37,1,1
1,inv,13,233,4,3,3
2,fwd,45,102,20,1,1
2,fwd,0,15,15,12,11
2,fwd,1003,6,155,1,1
2,fwd,103,7,1019,20,20
2,fwd,11,11,7,1,1
2,fwd,560,0,0,1,1
2,fwd,1236,0,10,5,5
2,fwd,796,10,117,41,41
2,fwd,1868,0,405,158,158
2,fwd,4,3,13,2,1
2,fwd,4,3,50,4,2
2,fwd,204,10,1608,12,12
2,fwd,45,6,108,2,2
2,fwd,2428,9,5455,120,120
2,fwd,1711,129,0,3,3
2,fwd,344,10,15,2,2
2,fwd,14,3,148,19,17
2,fwd,1383,53,1431,2,1
2,fwd,33,4,15,3,2
2,fwd,65,11,18,2,1
2,fwd,44,30,177,2,2
2,fwd,22,13,1291,18,18
2,fwd,2,9,498,43,43
2,fwd,1182,3,306,9,9
2,fwd,1196,111,2912,8,8
2,fwd,2,2,6898,6357,6355
2,fwd,453,41,74,2,2
2,fwd,0,1,1,3,3
2,fwd,27,4,34,1,1
2,fwd,34,11,8,2,2
2,fwd,48,2,2,1,1
2,fwd,10,62,8,1,1
2,fwd,402,2,1842,13,13
2,fwd,20,3,0,1,1
2,fwd,56,9,323,2,2
2,fwd,1628,0,18,1,1
2,fwd,0,1,14,16,15
2,fwd,87,35,8,1,1
2,fwd,863,189,2319,27,27
2,fwd,97,15,0,1,1
2,fwd,4948,96,687,4,4
2,fwd,3,2,2484,93,93
2,fwd,1,5,423,2,1
2,fwd,539,23,190,3,3
2,fwd,2344,0,0,60,60
2,fwd,1050,37,3066,1,1
2,fwd,2,10,241,7,7
2,fwd,432,0,0,1,1
2,fwd,65,55,31,1,1
2,fwd,108,48,441,1,1
2,fwd,1745,0,943,23,23
2,fwd,1958,4,5,1,1
2,fwd,102,13,3,1,1
2,fwd,97,2,288,11,11
2,fwd,194,10,2,1,1
2,fwd,1196,20,180,1,1
2,fwd,14,0,1,1,1
2,fwd,2002,1,920,1,1
2,fwd,36,15,16,1,1
2,fwd,172,15,5726,7089,7089
2,fwd,71,0,5,1,1
2,fwd,391,32,99,1,1
2,fwd,2,8,660,52,48
2,fwd,441,9,108,1,1
2,fwd,149,0,86,1,1
2,fwd,2,2,9,2,2
2,fwd,683,2,2,1,1
2,fwd,35,0,1795,883,883
2,fwd,377,39,8,1,1
2,fwd,110,92,36,1,1
2,fwd,2623,3,180,80,80
2,fwd,2,8,324,10,7
2,fwd,352,4,10,2,2
2,fwd,102,8,3,1,1
2,fwd,14,3,26,1,1
2,fwd,632,8,10,1,1
2,fwd,384,18,45,12,12
2,fwd,1512,8,134,421,421
2,fwd,611,2,2,1,1
2,fwd,2498,9,482,18,18
2,fwd,146,3,495,1,1
2,fwd,1,1,0,2,2
2,fwd,1885,0,989,9,9
2,fwd,6590,8,2786,7,7
2,fwd,65,11,31,1,1
2,fwd,28,58,172,11,11
2,fwd,1145,20,269,16,16
2,fwd,4,4,13,5,4
2,fwd,103,2,233,1,1
2,fwd,241,9,2,1,1
2,fwd,125,33,943,27,27
2,fwd,920,1,2002,1,1
2,fwd,4,4,50,2,2
2,fwd,0,5,33,1,1
2,fwd,51,2,16,1,1
2,fwd,423,22,1,1,1
2,fwd,2,8,52,9,7
2,fwd,344,61,33,75,75
2,fwd,5252,0,4377,733,733
2,fwd,225,6,368,4,4
2,fwd,74,18,29,2,2
2,fwd,2,8,9,1,1
2,fwd,3037,98,138,36,36
2,fwd,18,17,50,1,1
2,fwd,14,1,0,8,8
2,fwd,450,3,1132,5,5
2,fwd,6,3,26,1,1
2,fwd,245,0,138,15,15
2,fwd,97,0,928,5,5
2,fwd,72,1,1124,3,3
2,fwd,278,3,13,21,21
2,fwd,5739,8,685,14,14
2,fwd,46,1,95,1,1
2,fwd,13,4,7,1,1
2,fwd,109,7,58,144,144
2,fwd,45,9,279,1,1
2,fwd,82,51,10,125,125
2,fwd,557,8,16,1,1
2,fwd,0,5,14,4,3
2,fwd,7,57,5,6,6
2,fwd,1790,0,9,1,1
2,fwd,1919,0,20,1,1
2,fwd,267,65,238,114,114
2,fwd,703,0,9,1,1
2,fwd,244,0,64,2,2
2,fwd,1325,0,147,1,1
2,fwd,184,28,17,1,1
2,fwd,1124,1,72,2,2
2,fwd,2,8,48,2,1
2,fwd,70,55,46,6,6
2,fwd,194,32,2,1,1
2,fwd,51,14,1732,61,61
2,fwd,9,152,2,1,1
2,fwd,1323,8,113,3,3
2,fwd,306,20,3814,129,129
2,fwd,6,2,0,7,7
2,fwd,95,1,46,1,1
2,fwd,557,2,16,1,1
2,fwd,883,3,3144,274,274
2,fwd,489,6,3,2,2
2,fwd,52,0,9,1,1
2,fwd,551,0,62,1102,1102
2,fwd,4925,1,1438,1,1
2,fwd,3,2,2944,584,583
2,fwd,1690,0,34,1,1
2,fwd,2,2,297,8,7
2,fwd,234,2,189,1,1
2,fwd,0,15,18,1,1
2,fwd,145,0,10,12,12
2,fwd,77,0,8,1,1
2,fwd,72,4,306,1,1
2,fwd,19,6,17,1,1
2,fwd,1818,0,132,1988,1988
2,fwd,476,0,660,31,31
2,fwd,16,14,1732,33,33
2,fwd,231,1,59,6,6
2,fwd,33,4,0,1,1
2,fwd,1383,53,265,1,1
2,fwd,2303,1,473,1,1
2,fwd,115,0,36,1,1
2,fwd,439,71,8,7,7
2,fwd,496,2,10,152,152
2,fwd,25,9,22,104,104
2,fwd,2229,73,9,13,13
2,fwd,27,3,34,1,1
2,fwd,2636,0,10,3,3
2,fwd,90,14,9,2,2
2,fwd,19,18,17,1,1
2,fwd,455,0,3218,66,66
2,fwd,1,5,543,1,1
2,fwd,543,4,1,1,1
2,fwd,43,1,111,1,1
2,fwd,115,2,16,1,1
2,fwd,630,1,1516,1,1
2,fwd,39,0,192,83,83
2,fwd,14,3,6,3,2
2,fwd,692,12,423,2,2
2,fwd,16,65,32,3,3
2,fwd,80,1,18,1,1
2,fwd,262,0,632,32,32
2,fwd,166,18,5401,50,50
2,fwd,288,0,923,16,16
2,fwd,1516,1,630,1,1
2,fwd,50,16,18,1,1
2,fwd,364,69,5662,22,22
2,fwd,2210,10,2,1,1
2,fwd,47,14,3,1,1
2,fwd,6,3,148,8,6
2,fwd,271,2,6640,22,22
2,fwd,2635,0,237,1,1
2,fwd,13,5,4,1,1
2,fwd,320,1,191,1,1
2,fwd,1158,9,3908,124,124
2,fwd,654,21,1473,17,17
2,fwd,1182,2,1439,471,471
2,fwd,7,13,0,1,1
2,fwd,271,9,306,16,16
2,fwd,18,73,31,1,1
2,fwd,13,2,229,4,4
2,fwd,34,5,27,1,1
2,fwd,205,8,2,1,1
2,fwd,10,5,352,3,3
2,fwd,1249,2,3,1,1
2,fwd,541,0,30,1,1
2,fwd,324,0,638,375,375
2,fwd,0,15,61,211,209
2,fwd,5773,0,5169,9,9
2,fwd,16,8,36,1,1
2,fwd,654,10,31,1,1
2,fwd,387,0,61,1,1
2,fwd,161,40,83,4,4
2,fwd,4,3,0,1,1
2,fwd,50,17,18,1,1
2,fwd,473,1,2303,1,1
2,fwd,423,12,692,3,3
2,fwd,5,5,1958,1,1
2,fwd,26,3,148,52,50
2,fwd,854,3,13,20,20
