time,dir,s,r,o,rank_raw,rank_filter
0,fwd,421,0,793,435,435
0,fwd,0,2,626,95,94
0,fwd,10,50,220,1216,1216
0,fwd,101,34,91,1,1
0,fwd,309,8,2,1,1
0,fwd,0,2,5,1,1
0,fwd,641,3,1,1,1
0,fwd,1990,1,886,38,37
0,fwd,4049,7,260,19,19
0,fwd,33,7,0,3,3
0,fwd,101,11,91,1,1
0,fwd,4,12,63,1,1
0,fwd,294,2,3,1,1
0,fwd,11,97,7,1,1
0,fwd,145,0,173,2575,2573
0,fwd,63,12,4,1,1
0,fwd,772,2,591,23,23
0,fwd,52,1,622,3,3
0,fwd,44,41,3,1,1
0,fwd,638,1,324,8,8
0,fwd,1371,0,197,87,87
0,fwd,33,4,0,2,1
0,fwd,622,11,2,1,1
0,fwd,72,1,258,3,3
0,fwd,150,23,61,1,1
0,fwd,215,30,6798,47,47
0,fwd,139,0,834,4687,4687
0,fwd,606,1,241,1,1
0,fwd,148,16,1,1,1
0,fwd,58,16,1,1,1
0,fwd,28,21,2,1,1
0,fwd,77,7,1,2,2
0,fwd,3919,1,1137,1,1
0,fwd,557,0,36,1,1
0,fwd,281,2,2,1,1
0,fwd,112,144,23,9,9
0,fwd,48,0,9,1,1
0,fwd,4621,1,3724,1,1
0,fwd,302,37,8,1,1
0,fwd,2,2,319,16,13
0,fwd,106,14,4712,6455,6455
0,fwd,2314,15,886,816,816
0,fwd,3372,7,214,1,1
0,fwd,467,9,9,2,2
0,fwd,1777,23,1667,1,1
0,fwd,30,15,18,1,1
0,fwd,226,12,61,1,1
0,fwd,828,3,258,112,112
0,fwd,2,125,90,2,2
0,fwd,16,2,51,2,1
0,fwd,3934,33,2,9,9
0,fwd,32,32,308,34,34
0,fwd,110,0,36,1,1
0,fwd,33,4,24,1,1
0,fwd,6386,2,16,7,7
0,fwd,2,2,584,64,60
0,fwd,1,5,657,1,1
0,fwd,347,0,287,3,3
0,fwd,28,14,2,2,2
0,fwd,5,6,365,2,2
0,fwd,19,18,17,1,1
0,fwd,886,1,1990,21,21
0,fwd,148,13,1,1,1
0,fwd,935,2,41,60,60
0,fwd,608,7,192,235,233
0,fwd,665,2,1293,1,1
0,fwd,1760,36,54,1,1
0,fwd,7,15,5,3,3
0,fwd,986,30,1263,4860,4860
0,fwd,1,7,8,1,1
0,fwd,76,0,48,3,3
0,fwd,2440,0,1029,19,19
0,fwd,37,5,12,1,1
0,fwd,258,27,33,4,4
0,fwd,4270,7,9,1,1
0,fwd,196,16,10,2,2
0,fwd,467,0,9,1,1
0,fwd,29,6,81,1,1
0,fwd,2756,4,80,3,3
0,fwd,145,0,2123,103,102
0,fwd,309,2,239,36,36
0,fwd,622,1,52,3,3
0,fwd,19,18,151,3,2
0,fwd,19,2,17,1,1
0,fwd,1990,1,201,1,1
0,fwd,5,16,0,1,1
0,fwd,485,5,580,1,1
0,fwd,469,7,1897,50,50
0,fwd,5894,8,189,623,623
0,fwd,1681,28,17,1,1
0,fwd,3478,0,3820,3025,3025
0,fwd,2,88,239,33,33
0,fwd,117,10,89,5,5
0,fwd,342,1,22,1,1
0,fwd,12,4,37,1,1
0,fwd,159,1,6,12,12
0,fwd,145,1,12,16,16
0,fwd,309,0,194,11,11
0,fwd,3403,1,298,4,4
0,fwd,52,0,9,1,1
0,fwd,91,24,101,1,1
0,fwd,541,1,2756,11,11
0,fwd,4,17,13,1,1
0,fwd,12,3,145,42,41
0,fwd,276,7,1,2,2
0,fwd,73,7,4719,184,184
0,fwd,24,1,421,13,13
0,fwd,421,1,24,15,15
0,fwd,2926,8,5449,28,28
0,fwd,809,13,1,3,3
0,fwd,7,70,60,1,1
0,fwd,45,44,108,2,2
0,fwd,37,45,1176,6,6
0,fwd,201,1,1990,1,1
0,fwd,24,5,40,2,1
0,fwd,16,2,36,1,1
0,fwd,1830,2,55,1,1
0,fwd,258,27,40,5,4
0,fwd,608,7,43,20,20
0,fwd,0,5,33,1,1
0,fwd,2,2,90,2,2
0,fwd,123,3,355,22,22
0,fwd,886,20,5095,6272,6272
0,fwd,40,17,33,1,1
0,fwd,6,1,159,23,23
0,fwd,75,0,63,1,1
0,fwd,33,17,40,2,2
0,fwd,125,14,215,1,1
0,fwd,281,7,2,2,2
0,fwd,143,0,108,10,10
0,fwd,154,10,3,1,1
0,fwd,359,0,9,1,1
0,fwd,981,41,189,1,1
0,fwd,3372,8,1276,41,41
0,fwd,886,1,1860,34,33
0,fwd,5228,0,385,344,344
0,fwd,314,1,1109,1,1
0,fwd,1060,0,0,1,1
0,fwd,30,5,18,1,1
0,fwd,127,24,64,1,1
0,fwd,2,2,76,6,4
0,fwd,268,2,175,278,278
0,fwd,1597,0,385,2,2
0,fwd,7,6,60,1,1
0,fwd,54,6,1760,2,2
0,fwd,1294,2,17,1,1
0,fwd,726,3,2487,5240,5240
0,fwd,52,9,9,2,2
0,fwd,1965,0,468,3,3
0,fwd,3372,0,1276,25,25
0,fwd,61,12,226,1,1
0,fwd,38,3,37,25,25
0,fwd,1076,2,1359,8,8
0,fwd,18,4,30,2,2
0,fwd,2,9,9,1,1
0,fwd,429,27,14,1,1
0,fwd,886,74,201,8,8
0,fwd,840,7,1295,853,853
0,fwd,28,11,2,1,1
0,fwd,18,3,30,1,1
0,fwd,225,11,3,1,1
0,fwd,58,30,82,483,483
0,fwd,181,1,1132,1,1
0,fwd,118,7,5036,223,223
0,fwd,11,4,7,1,1
0,fwd,22,22,2968,86,86
0,fwd,110,2,16,1,1
0,fwd,52,2,2,1,1
0,fwd,1236,7,161,2412,2412
0,fwd,12,1,145,15,15
0,fwd,27,15,196,343,343
0,fwd,1109,1,314,3,3
0,fwd,1249,7,1326,106,106
0,fwd,110,69,16,2,2
0,fwd,53,2,347,7,7
0,fwd,6,2,1792,721,721
0,fwd,14,27,429,1,1
0,fwd,131,1,271,1,1
0,fwd,409,10,555,3,3
0,fwd,736,10,490,15,15
0,fwd,2679,3,1,1,1
0,fwd,33,27,40,1,1
0,fwd,5,3,0,1,1
0,fwd,2182,3,103,4,4
0,fwd,2,33,9,1,1
0,fwd,8,15,276,51,51
0,fwd,541,0,30,2,2
0,fwd,1371,8,197,46,46
0,fwd,38,0,114,45,44
0,fwd,144,0,1,1,1
0,fwd,20,44,108,11,11
0,fwd,3,10,225,1,1
0,fwd,75,0,8,20,19
0,fwd,580,4,485,1,1
0,fwd,334,0,1748,48,48
0,fwd,199,2,2,1,1
0,fwd,665,2,4792,17,16
0,fwd,150,14,61,1,1
0,fwd,16,15,115,6,6
0,fwd,374,0,19,1,1
0,fwd,44,6,3,1,1
0,fwd,4134,2,23,18,18
0,inv,18,243,30,1,1
0,inv,8,230,77,1,1
0,inv,3,232,44,1,1
0,inv,131,230,271,2,2
0,inv,28,241,9,7,7
0,inv,347,238,53,1,1
0,inv,24,250,88,1264,1264
0,inv,16,232,32,2,2
0,inv,258,231,33,4,3
0,inv,1,234,864,2,1
0,inv,60,233,551,12,12
0,inv,37,230,145,1,1
0,inv,64,261,127,1,1
0,inv,91,230,337,2,2
0,inv,30,243,18,1,1
0,inv,17,236,19,1,1
0,inv,8,253,267,1,1
0,inv,101,231,91,1,1
0,inv,585,265,2843,131,131
0,inv,9,232,2,1,1
0,inv,33,257,40,2,2
0,inv,0,233,109,15,14
0,inv,1760,251,54,1,1
0,inv,469,231,1897,6,6
0,inv,37,245,41,30,30
0,inv,201,230,886,365,365
0,inv,842,232,102,13,13
0,inv,332,266,107,1,1
0,inv,297,230,964,55,55
0,inv,1,230,14,1,1
0,inv,17,236,82,69,68
0,inv,1,282,299,18,18
0,inv,1963,230,6269,390,390
0,inv,225,251,3,1,1
0,inv,886,237,2643,6288,6288
0,inv,148,246,1,1,1
0,inv,56,230,47,1,1
0,inv,9,232,28,25,24
0,inv,181,231,1132,3,3
0,inv,287,230,53,1,1
0,inv,402,230,1859,73,73
0,inv,606,231,241,1,1
0,inv,37,230,259,204,203
0,inv,17,232,374,10,9
0,inv,60,248,193,2,2
0,inv,108,236,20,2,2
0,inv,2756,235,80,4,4
0,inv,36,244,16,1,1
0,inv,8,230,42,4,3
0,inv,30,245,18,1,1
0,inv,127,264,64,1,1
0,inv,258,257,40,5,4
0,inv,1760,241,54,1,1
0,inv,2848,236,1536,2,2
0,inv,639,230,161,9,9
0,inv,20,230,697,509,509
0,inv,58,246,1,1,1
0,inv,7,245,5,2,2
0,inv,9,232,677,36,34
0,inv,37,233,12,2,2
0,inv,91,266,101,1,1
0,inv,3919,231,1137,1,1
0,inv,812,230,137,2,2
0,inv,786,273,255,5,5
0,inv,2,255,28,1,1
0,inv,205,230,875,53,53
0,inv,102,231,2203,1,1
0,inv,342,233,22,1,1
0,inv,4,247,13,1,1
0,inv,2314,247,3726,1,1
0,inv,2203,231,102,1,1
0,inv,5155,230,1568,661,661
0,inv,886,231,1860,28,27
0,inv,17,238,19,1,1
0,inv,204,239,446,2,2
0,inv,258,257,33,3,3
0,inv,49,237,608,23,23
0,inv,333,239,572,20,20
0,inv,4369,230,170,194,194
0,inv,353,230,936,2,2
0,inv,150,250,825,10,10
0,inv,2,239,309,32,32
0,inv,793,239,421,58,58
0,inv,179,246,66,1,1
0,inv,1366,231,1058,258,258
0,inv,687,230,3349,57,57
0,inv,134,230,714,1,1
0,inv,626,230,0,15,15
0,inv,1516,230,98,98,98
0,inv,32,240,717,7,7
0,inv,1,237,218,2,2
0,inv,26,231,14,1,1
0,inv,4621,231,3724,1,1
0,inv,44,279,3,1,1
0,inv,27,238,1449,315,315
0,inv,91,231,101,1,1
0,inv,167,230,15,1,1
0,inv,56,237,47,3,3
0,inv,11,230,38,2,2
0,inv,1897,231,469,6,6
0,inv,3403,231,298,3,3
0,inv,1058,231,1366,181,181
0,inv,541,231,2756,6,6
0,inv,563,240,407,1,1
0,inv,746,240,2,1,1
0,inv,72,231,258,3,3
0,inv,104,230,3919,46,46
0,inv,5,233,0,1,1
0,inv,3,251,225,1,1
0,inv,864,235,1,1,1
0,inv,500,258,849,1441,1441
0,inv,58,230,1436,329,329
0,inv,86,230,149,1,1
0,inv,15,240,254,6,6
0,inv,32,232,165,7,7
0,inv,61,230,122,2,2
0,inv,14,231,26,1,1
0,inv,3934,258,2,35,35
0,inv,101,261,91,1,1
0,inv,9,256,28,27,27
0,inv,3726,247,2314,1,1
0,inv,33,235,24,1,1
0,inv,977,251,3,1,1
0,inv,226,250,825,12,12
0,inv,24,234,40,2,1
0,inv,66,246,179,3,3
0,inv,148,243,1,1,1
0,inv,131,231,271,1,1
0,inv,1844,230,1262,28,28
0,inv,441,258,3207,60,60
0,inv,364,232,4237,23,23
0,inv,75,230,606,2628,2628
0,inv,591,244,772,89,89
0,inv,281,237,199,33,33
0,inv,5,246,0,1,1
0,inv,638,231,324,7,7
0,inv,106,237,205,7,7
0,inv,156,240,2483,41,41
0,inv,1,234,657,1,1
0,inv,11,235,7,1,1
0,inv,24,245,258,2,2
0,inv,196,246,10,2,2
0,inv,178,233,203,9,9
0,inv,1326,258,3,1,1
0,inv,33,231,258,4,4
0,inv,342,231,22,1,1
0,inv,127,241,64,1,1
0,inv,2,240,330,3,3
0,inv,793,230,421,19,19
0,inv,626,232,0,3,3
0,inv,220,280,10,3,3
0,inv,91,264,101,1,1
0,inv,2,238,309,27,27
0,inv,5,232,0,1,1
0,inv,1,233,641,6,6
0,inv,886,231,1990,20,20
0,inv,260,237,4049,69,69
0,inv,0,237,33,1,1
0,inv,91,241,101,1,1
0,inv,63,242,4,2,2
0,inv,3,232,294,7,6
0,inv,7,327,11,1,1
0,inv,173,230,145,1,1
0,inv,4,242,63,1,1
0,inv,591,232,772,69,69
0,inv,622,231,52,2,2
0,inv,3,271,44,1,1
0,inv,324,231,638,5,5
0,inv,197,230,1371,365,365
0,inv,0,234,33,1,1
0,inv,2,241,622,7,6
0,inv,258,231,72,3,3
0,inv,61,253,150,2,2
0,inv,6798,260,215,3,3
0,inv,834,230,139,3438,3438
0,inv,241,231,606,4,4
0,inv,1,246,148,3,2
0,inv,1,246,58,1,1
0,inv,2,251,28,1,1
0,inv,1,237,77,11,10
0,inv,1137,231,3919,1,1
0,inv,36,230,557,13,12
0,inv,2,232,281,21,19
0,inv,23,374,112,91,91
0,inv,9,230,48,1,1
0,inv,3724,231,4621,1,1
0,inv,8,267,302,84,84
0,inv,319,232,2,1,1
0,inv,4712,244,106,498,498
0,inv,886,245,2314,155,155
0,inv,214,237,3372,90,90
0,inv,9,239,467,14,12
0,inv,1667,253,1777,2,2
0,inv,18,245,30,1,1
0,inv,61,242,226,1,1
0,inv,258,233,828,807,807
0,inv,90,355,2,1,1
0,inv,51,232,16,1,1
0,inv,2,263,3934,6112,6112
0,inv,308,262,32,1,1
0,inv,36,230,110,3,3
0,inv,24,234,33,1,1
0,inv,16,232,6386,5923,5921
0,inv,584,232,2,1,1
0,inv,657,235,1,1,1
0,inv,287,230,347,4,3
0,inv,2,244,28,128,128
0,inv,365,236,5,2,2
0,inv,17,248,19,1,1
0,inv,1990,231,886,31,30
0,inv,1,243,148,1,1
0,inv,41,232,935,144,144
0,inv,192,237,608,52,52
0,inv,1293,232,665,1,1
0,inv,54,266,1760,2,2
0,inv,5,245,7,2,2
0,inv,1263,260,986,579,579
0,inv,8,237,1,1,1
0,inv,48,230,76,4,4
0,inv,1029,230,2440,271,271
0,inv,12,235,37,1,1
0,inv,33,257,258,3,2
0,inv,9,237,4270,232,232
0,inv,10,246,196,1,1
0,inv,9,230,467,39,36
0,inv,81,236,29,1,1
0,inv,80,234,2756,3,3
0,inv,2123,230,145,2,2
0,inv,239,232,309,12,12
0,inv,52,231,622,3,3
0,inv,151,248,19,1,1
0,inv,17,232,19,1,1
0,inv,201,231,1990,1,1
0,inv,0,246,5,4,4
0,inv,580,235,485,1,1
0,inv,1897,237,469,21,21
0,inv,189,238,5894,6219,6219
0,inv,17,258,1681,32,32
0,inv,3820,230,3478,6659,6659
0,inv,239,318,2,1,1
0,inv,89,240,117,2,2
0,inv,22,231,342,1,1
0,inv,37,234,12,1,1
0,inv,6,231,159,23,23
0,inv,12,231,145,16,16
0,inv,194,230,309,46,46
0,inv,298,231,3403,2,2
0,inv,9,230,52,3,2
0,inv,101,254,91,1,1
0,inv,2756,231,541,5,5
0,inv,13,247,4,2,2
0,inv,145,233,12,4,4
0,inv,1,237,276,110,108
0,inv,4719,237,73,4,4
0,inv,421,231,24,14,14
0,inv,24,231,421,14,14
0,inv,5449,238,2926,6,6
0,inv,1,243,809,769,768
0,inv,60,300,7,1,1
0,inv,108,274,45,1,1
0,inv,1176,275,37,3,3
0,inv,1990,231,201,1,1
0,inv,40,235,24,1,1
0,inv,36,232,16,1,1
0,inv,55,232,1830,106,106
0,inv,40,257,258,3,2
0,inv,43,237,608,54,54
0,inv,33,235,0,2,1
0,inv,90,232,2,1,1
0,inv,355,233,123,31,31
0,inv,5095,250,886,1944,1944
0,inv,33,247,40,2,2
0,inv,159,231,6,14,14
0,inv,63,230,75,41,41
0,inv,40,247,33,1,1
0,inv,215,244,125,1,1
0,inv,2,237,281,14,14
0,inv,108,230,143,9,9
0,inv,3,240,154,1,1
0,inv,9,230,359,11,9
0,inv,189,271,981,1,1
0,inv,1276,238,3372,35,35
0,inv,1860,231,886,35,35
0,inv,385,230,5228,2843,2842
0,inv,1109,231,314,4,4
0,inv,0,230,1060,135,135
0,inv,18,235,30,2,2
0,inv,64,254,127,1,1
0,inv,76,232,2,1,1
0,inv,175,232,268,441,441
0,inv,385,230,1597,1,1
0,inv,60,236,7,5,5
0,inv,1760,236,54,1,1
0,inv,17,232,1294,15,13
0,inv,2487,233,726,5125,5125
0,inv,9,239,52,6,5
0,inv,468,230,1965,1,1
0,inv,1276,230,3372,99,99
0,inv,226,242,61,1,1
0,inv,37,233,38,98,97
0,inv,1359,232,1076,1,1
0,inv,30,234,18,1,1
0,inv,9,239,2,1,1
0,inv,14,257,429,1,1
0,inv,201,304,886,12,12
0,inv,1295,237,840,486,486
0,inv,2,241,28,1,1
0,inv,30,233,18,2,2
0,inv,3,241,225,1,1
0,inv,82,260,58,181,181
0,inv,1132,231,181,1,1
0,inv,5036,237,118,15,15
0,inv,7,234,11,1,1
0,inv,2968,252,22,2,2
0,inv,16,232,110,3,2
0,inv,2,232,52,2,2
0,inv,161,237,1236,2176,2176
0,inv,145,231,12,17,17
0,inv,196,245,27,138,138
0,inv,314,231,1109,2,2
0,inv,1326,237,1249,242,242
0,inv,16,299,110,5,5
0,inv,347,232,53,2,2
0,inv,1792,232,6,51,51
0,inv,429,257,14,1,1
0,inv,271,231,131,1,1
0,inv,555,240,409,3,3
0,inv,490,240,736,7,7
0,inv,1,233,2679,85,84
0,inv,40,257,33,1,1
0,inv,0,233,5,3,3
0,inv,103,233,2182,242,242
0,inv,9,263,2,1,1
0,inv,276,245,8,18,18
0,inv,30,230,541,1,1
0,inv,197,238,1371,155,155
0,inv,114,230,38,9,9
0,inv,1,230,144,3,2
0,inv,108,274,20,4,3
0,inv,225,240,3,1,1
0,inv,8,230,75,947,945
0,inv,485,234,580,1,1
0,inv,1748,230,334,13,13
0,inv,2,232,199,5,4
0,inv,4792,232,665,1,1
0,inv,61,244,150,1,1
0,inv,115,245,16,1,1
0,inv,19,230,374,2,2
0,inv,3,236,44,1,1
0,inv,23,232,4134,212,212
1,fwd,346,86,141,2,2
1,fwd,216,3,0,2,1
1,fwd,165,0,115,7,7
1,fwd,2183,4,1229,1,1
1,fwd,77,0,8,1,1
1,fwd,1023,18,1263,4225,4225
1,fwd,36,16,51,4,4
1,fwd,40,1,33,1,1
1,fwd,2132,4,66,2,2
1,fwd,18,1,80,1,1
1,fwd,835,8,800,180,180
1,fwd,76,13,2,1,1
1,fwd,1046,7,0,16,16
1,fwd,4469,11,690,124,124
1,fwd,66,5,2132,6,5
1,fwd,359,0,9,1,1
1,fwd,342,20,22,1,1
1,fwd,12,3,145,20,19
1,fwd,12,3,21,9,9
1,fwd,149,14,86,1,1
1,fwd,2929,2,91,1,1
1,fwd,270,23,36,2,2
1,fwd,149,0,86,1,1
1,fwd,2244,10,690,42,42
1,fwd,116,5,2030,4,4
1,fwd,4463,12,97,1,1
1,fwd,59,19,288,1,1
1,fwd,242,10,555,2,2
1,fwd,3653,0,3006,9,9
1,fwd,171,0,227,3,3
1,fwd,1,5,14,1,1
1,fwd,342,1,22,1,1
1,fwd,1583,5,248,36,36
1,fwd,4431,1,45,1,1
1,fwd,1432,4,66,1,1
1,fwd,306,20,123,66,66
1,fwd,91,31,101,1,1
1,fwd,91,24,101,1,1
1,fwd,5,15,7,2,2
1,fwd,3225,0,259,3,3
1,fwd,4504,1,5053,1,1
1,fwd,608,7,1,5,3
1,fwd,2768,11,8,7,7
1,fwd,718,39,116,4,4
1,fwd,314,5,329,1,1
1,fwd,110,14,36,2,2
1,fwd,30,13,18,1,1
1,fwd,30,6,121,2,2
1,fwd,30,1,0,2,2
1,fwd,6,1,12,5,5
1,fwd,342,8,395,4,4
1,fwd,12,1,6,3,2
1,fwd,433,48,1269,1,1
1,fwd,24,27,33,3,3
1,fwd,342,9,22,1,1
1,fwd,285,0,190,1,1
1,fwd,1167,35,8,1,1
1,fwd,2,2,76,4,2
1,fwd,722,12,178,2,2
1,fwd,2541,7,1510,2388,2388
1,fwd,11,16,163,1,1
1,fwd,24,1,494,9,8
1,fwd,3349,0,687,1,1
1,fwd,306,8,508,23,23
1,fwd,45,0,20,1,1
1,fwd,292,0,2970,78,78
1,fwd,239,8,2,1,1
1,fwd,51,2,16,1,1
1,fwd,47,20,160,13,13
1,fwd,24,12,249,1,1
1,fwd,1,62,8,1,1
1,fwd,147,2,585,7,7
1,fwd,3478,0,3820,1,1
1,fwd,33,3,40,3,3
1,fwd,288,19,59,1,1
1,fwd,20,6,45,15,15
1,fwd,2,2,9,1,1
1,fwd,166,6,121,1,1
1,fwd,642,42,0,3,3
1,fwd,6,1,24,12,11
1,fwd,22,9,395,25,24
1,fwd,77,3,481,2786,2785
1,fwd,138,7,89,3,3
1,fwd,7,12,0,1,1
1,fwd,24,1,6,8,8
1,fwd,2205,8,239,19,19
1,fwd,18,4,30,1,1
1,fwd,115,4,175,1,1
1,fwd,608,7,518,973,970
1,fwd,22,3,342,1,1
1,fwd,2,33,9,1,1
1,fwd,33,27,24,1,1
1,fwd,1075,0,333,3,3
1,fwd,81,21,74,1,1
1,fwd,36,8,104,9,9
1,fwd,1,4,49,1,1
1,fwd,45,1,4431,1,1
1,fwd,3,21,225,1,1
1,fwd,66,5,1432,2,2
1,fwd,107,36,332,1,1
1,fwd,6,3,178,1,1
1,fwd,149,0,656,9,8
1,fwd,22,9,342,3,3
1,fwd,1154,0,70,1,1
1,fwd,397,9,190,1,1
1,fwd,45,0,86,6,5
1,fwd,18,13,30,1,1
1,fwd,1,5,1694,8,7
1,fwd,22,1,342,1,1
1,fwd,255,89,16,1,1
1,fwd,86,39,20,1,1
1,fwd,1731,23,5828,28,28
1,fwd,23,15,43,23,23
1,fwd,83,11,174,1,1
1,fwd,1711,6,1048,14,14
1,fwd,33,27,257,5,3
1,fwd,39,7,544,121,121
1,fwd,16,2,165,3,3
1,fwd,30,5,18,1,1
1,fwd,512,11,104,1,1
1,fwd,12,4,37,1,1
1,fwd,282,21,1652,687,687
1,fwd,2,9,194,9,8
1,fwd,16,125,36,1,1
1,fwd,444,0,916,10,10
1,fwd,166,6,696,2,1
1,fwd,398,14,18,2,2
1,fwd,2796,3,4937,45,45
1,fwd,1168,0,228,19,19
1,fwd,52,0,228,10,9
1,fwd,902,11,29,2,2
1,fwd,342,0,22,1,1
1,fwd,156,3,2309,4,4
1,fwd,115,3,175,3,3
1,fwd,2896,11,1421,96,95
1,fwd,40,3,33,1,1
1,fwd,110,0,36,1,1
1,fwd,521,13,3,1,1
1,fwd,14,4,1,1,1
1,fwd,1229,5,2183,1,1
1,fwd,6929,28,284,1188,1188
1,fwd,0,12,7,1,1
1,fwd,18,16,80,5,4
1,fwd,2205,9,2,1,1
1,fwd,216,3,7,1,1
1,fwd,44,9,2432,104,104
1,fwd,619,3,258,42,42
1,fwd,711,7,2978,29,29
1,fwd,257,27,33,16,16
1,fwd,207,3,49,36,36
1,fwd,174,10,661,6,6
1,fwd,1144,2,91,2,2
1,fwd,0,15,1046,192,192
1,fwd,7,15,5,1,1
1,fwd,1777,24,921,7,7
1,fwd,395,8,22,1,1
1,fwd,97,12,4463,1,1
1,fwd,1,11,8,6,6
1,fwd,2,2,297,5,2
1,fwd,91,2,101,1,1
1,fwd,311,0,34,1,1
1,fwd,44,2,3,1,1
1,fwd,30,15,121,9,9
1,fwd,736,10,82,1,1
1,fwd,14,1,26,1,1
1,fwd,249,12,24,3,3
1,fwd,1131,0,2262,2928,2928
1,fwd,104,25,690,57,57
1,fwd,745,0,65,3,3
1,fwd,1371,0,197,12,12
1,fwd,548,0,70,1,1
1,fwd,104,0,2244,7,7
