time,dir,s,r,o,rank_raw,rank_filter
1,fwd,0,1,2,1,1
1,fwd,186,3,670,1,1
1,fwd,6,6,5,1,1
1,fwd,10,1,56,1,1
1,fwd,2,1,0,1,1
1,fwd,98,0,310,2,2
1,fwd,147,1,173,1,1
1,fwd,154,8,0,2,2
1,fwd,204,27,10,2,2
1,fwd,746,0,11,67,67
1,fwd,173,1,147,1,1
1,fwd,10,11,56,2,2
1,fwd,6,21,5,1,1
1,fwd,3,2,2,1,1
1,fwd,56,7,10,1,1
1,fwd,1047,2,204,10,9
1,fwd,1449,17,6924,22,22
1,fwd,277,1,3051,2,2
1,fwd,368,0,1777,980,980
1,fwd,1047,1,204,5,5
1,fwd,522,9,73,267,267
1,fwd,1263,104,4735,57,57
1,fwd,1,67,10,2,2
1,fwd,204,1,1047,3,3
1,fwd,1193,0,1315,14,14
1,fwd,2,14,0,1,1
1,fwd,529,0,174,2,2
1,fwd,2,2,3,2,2
1,fwd,10,5,1047,2,2
1,fwd,56,11,10,1,1
1,fwd,16,6,34,1,1
1,fwd,1,14,0,3,3
1,fwd,0,62,1,1,1
1,fwd,1047,2,10,2,2
1,fwd,24,9,210,11,11
1,fwd,174,3,82,3,3
1,fwd,380,0,3936,6276,6276
1,fwd,6,27,5,1,1
1,fwd,86,0,9,1,1
1,fwd,34,19,36,1,1
1,fwd,1047,0,56,7,7
1,fwd,9,10,944,1,1
1,fwd,56,13,10,1,1
1,fwd,3051,1,277,2,2
1,fwd,29,0,224,1,1
1,inv,236,251,17,1,1
1,inv,12,353,50,20,20
1,inv,10,252,56,1,1
1,inv,29,267,224,2,2
1,inv,19,258,686,28,28
1,inv,160,257,48,1,1
1,inv,322,280,0,5,5
1,inv,2,265,0,1,1
1,inv,0,262,1,3,3
1,inv,9,261,944,1,1
1,inv,0,251,28,4,4
1,inv,7261,260,1319,445,445
1,inv,122,282,485,1,1
1,inv,10,255,1047,2,2
1,inv,2,252,0,1,1
1,inv,670,254,186,1,1
1,inv,5,257,6,1,1
1,inv,56,252,10,2,2
1,inv,0,252,2,1,1
1,inv,310,251,98,1,1
1,inv,173,252,147,1,1
1,inv,0,259,154,66,66
1,inv,10,278,204,5,5
1,inv,11,251,746,10359,10359
1,inv,147,252,173,1,1
1,inv,56,262,10,1,1
1,inv,5,272,6,1,1
1,inv,2,253,3,3,3
1,inv,10,258,56,2,2
1,inv,204,253,1047,52,52
1,inv,6924,268,1449,1,1
1,inv,3051,252,277,3,3
1,inv,1777,251,368,1059,1059
1,inv,204,252,1047,4,4
1,inv,73,260,522,471,471
1,inv,4735,355,1263,3,3
1,inv,10,318,1,1,1
1,inv,1047,252,204,5,5
1,inv,1315,251,1193,6,6
1,inv,0,265,2,1,1
1,inv,174,251,529,7,7
1,inv,3,253,2,1,1
1,inv,1047,256,10,1,1
1,inv,10,262,56,1,1
1,inv,34,257,16,1,1
1,inv,0,265,1,6,5
1,inv,1,313,0,2,2
1,inv,10,253,1047,105,105
1,inv,210,260,24,1,1
1,inv,82,254,174,5,5
1,inv,3936,251,380,1887,1887
1,inv,5,278,6,1,1
1,inv,9,251,86,2,2
1,inv,36,270,34,1,1
1,inv,56,251,1047,146,146
1,inv,944,261,9,1,1
1,inv,10,264,56,1,1
1,inv,277,252,3051,3,3
1,inv,224,251,29,1,1
2,fwd,1,5,2,4,3
2,fwd,132,23,565,83,83
2,fwd,623,2,727,30,30
2,fwd,48,19,160,1,1
2,fwd,107,0,138,1,1
2,fwd,59,0,52,2,2
2,fwd,290,141,81,3,3
2,fwd,8,9,240,10,9
2,fwd,132,15,27,1,1
2,fwd,10,5,1047,1,1
2,fwd,89,17,8,1,1
2,fwd,882,3,8,1,1
2,fwd,140,7,41,121,121
2,fwd,528,1,31,1,1
2,fwd,110,10,28,1,1
2,fwd,28,10,110,1,1
2,fwd,10,0,1,1,1
2,fwd,77,0,485,32,32
2,fwd,415,27,268,3,3
2,fwd,1,11,0,2,2
2,fwd,175,24,42,46,46
2,fwd,1471,4,23,2,2
2,fwd,899,17,142,1,1
2,fwd,635,16,51,2,2
2,fwd,8,9,208,4,4
2,fwd,8,3,268,4,2
2,fwd,658,9,622,31,31
2,fwd,8,3,52,2,1
2,fwd,899,7,142,1,1
2,fwd,109,6,304,1,1
2,fwd,110,0,0,1,1
2,fwd,0,62,1,2,2
2,fwd,8,3,13,1,1
2,fwd,8892,0,2460,1392,1392
2,fwd,512,3,8,1,1
2,fwd,4,4,0,1,1
2,fwd,1006,8,72,4,4
2,fwd,59,3,8,1,1
2,fwd,10,5,204,2,1
2,fwd,2,12,3,1,1
2,fwd,415,3,8,1,1
2,fwd,1047,4,10,1,1
2,fwd,243,3,142,1,1
2,fwd,553,2,303,12,12
2,fwd,670,20,122,1,1
2,fwd,52,3,8,1,1
2,fwd,1006,3,8,1,1
2,fwd,3897,105,1,1,1
2,fwd,656,0,13,1,1
2,fwd,72,8,8,1,1
2,fwd,6,18,68,2,1
2,fwd,186,21,935,22,22
2,fwd,50,102,12,1,1
2,fwd,727,2,623,288,288
2,fwd,2,1,3,1,1
2,fwd,268,27,8,1,1
2,fwd,2,169,3,1,1
2,fwd,244,76,2583,4990,4990
2,fwd,0,14,412,69,69
2,fwd,36,6,34,1,1
2,fwd,162,30,554,1,1
2,fwd,4,0,1,2,2
2,fwd,412,23,762,2,2
2,fwd,0,5,4,2,1
2,fwd,6,3,5,1,1
2,fwd,2,4,1,2,2
2,fwd,142,74,1675,14,14
2,fwd,3,11,2,1,1
2,fwd,204,1,1047,1,1
2,fwd,595,4,1,4,4
2,fwd,1,13,10,2,2
2,fwd,368,0,1050,2,2
2,fwd,52,38,8,1,1
2,fwd,138,3,122,1,1
2,fwd,4,21,1,2,2
2,fwd,73,6,178,1,1
2,fwd,662,6,2151,3,3
2,fwd,427,3,8,1,1
2,fwd,81,6,262,1,1
2,fwd,52,12,8,1,1
2,fwd,4521,6,1021,1,1
2,fwd,204,4,10,1,1
2,fwd,2,11,3,2,2
2,fwd,670,20,138,3,2
2,fwd,138,3,1112,3,2
2,fwd,3,12,2,1,1
2,fwd,1,67,10,2,2
2,fwd,3362,3,463,10,10
2,fwd,2,2,3,2,2
2,fwd,889,25,96,1,1
2,fwd,4,4,23,2,1
2,fwd,3,169,2,1,1
2,fwd,13,6,8,1,1
2,fwd,1001,0,13,2,2
2,fwd,378,7,110,9,9
2,fwd,31,1,528,1,1
2,fwd,89,3,8,1,1
2,fwd,23,5,1471,1,1
2,fwd,87,0,806,3,3
2,fwd,59,3,13,2,1
2,fwd,72,0,13,1,1
2,fwd,1623,0,3,1,1
2,fwd,208,3,8,1,1
2,fwd,1047,1,204,1,1
2,fwd,1889,0,1,4,4
2,fwd,6924,15,76,194,194
2,fwd,252,3,5,1,1
2,fwd,722,3,122,1,1
2,fwd,176,15,416,3,3
2,fwd,1623,2,3,1,1
2,fwd,3,1,2,1,1
2,fwd,16,6,34,1,1
2,fwd,1,0,400,6,6
2,fwd,36,0,16,1,1
2,fwd,31,7,528,11,11
2,fwd,1754,24,10,1,1
2,fwd,6,33,78,3,3
2,fwd,688,43,142,2,2
2,fwd,7,5,11,1,1
2,fwd,6,37,5,1,1
2,fwd,1153,0,13,1,1
2,fwd,31,14,42,64,64
2,fwd,279,21,2,1,1
2,fwd,2358,0,72,47,47
2,fwd,415,3,268,3,2
2,fwd,52,0,13,1,1
2,fwd,10,13,1,1,1
2,fwd,231,0,1917,8063,8063
2,fwd,11,4,7,1,1
2,fwd,629,0,1,21,21
2,fwd,2684,75,27,138,138
2,fwd,1039,0,688,1,1
2,fwd,155,18,7,2,2
2,fwd,3,13,2,1,1
2,fwd,333,9,1330,4,4
2,fwd,512,9,8,1,1
2,fwd,1,5,595,2,2
2,fwd,1,7,2129,63,63
2,fwd,746,0,11,1,1
2,fwd,194,30,57,1,1
2,fwd,106,0,528,9,9
2,fwd,8,8,89,5,4
2,fwd,59,9,8,1,1
2,fwd,0,5,110,1,1
2,fwd,899,3,142,1,1
2,fwd,139,44,908,1,1
2,fwd,8,17,13,1,1
2,fwd,85,3,8,1,1
2,fwd,13,31,8,1,1
2,fwd,519,7,256,4,4
2,fwd,658,3,8,1,1
2,fwd,249,0,74,2,2
2,fwd,142,88,662,1,1
2,fwd,8,8,13,1,1
2,fwd,110,4,0,1,1
2,fwd,6,18,5,1,1
2,fwd,3,2,2,1,1
2,fwd,204,7,1,1,1
2,fwd,346,8,1966,84,84
2,fwd,7,31,15,1,1
2,fwd,951,0,31,292,292
2,fwd,23,5,4,5,4
2,fwd,38,0,51,3,3
2,fwd,1266,0,1,97,97
2,fwd,181,9,13,1,1
2,fwd,109,18,304,1,1
2,fwd,52,9,8,1,1
2,inv,2,256,1,1,1
2,inv,565,274,132,31,31
2,inv,727,253,623,197,197
2,inv,160,270,48,1,1
2,inv,138,251,107,1,1
2,inv,52,251,59,2,2
2,inv,81,392,290,1,1
2,inv,240,260,8,1,1
2,inv,27,266,132,1,1
2,inv,1047,256,10,1,1
2,inv,8,268,89,11,11
2,inv,8,254,882,8,4
2,inv,41,258,140,88,88
2,inv,31,252,528,1,1
2,inv,28,261,110,1,1
2,inv,110,261,28,1,1
2,inv,1,251,10,17,16
2,inv,485,251,77,14,14
2,inv,268,278,415,17,17
2,inv,0,262,1,3,3
2,inv,42,275,175,44,44
2,inv,23,255,1471,1,1
2,inv,142,268,899,6,6
2,inv,51,267,635,1,1
2,inv,208,260,8,1,1
2,inv,268,254,8,1,1
2,inv,622,260,658,22,22
2,inv,52,254,8,1,1
2,inv,142,258,899,4,4
2,inv,304,257,109,1,1
2,inv,0,251,110,9,9
2,inv,1,313,0,2,2
2,inv,13,254,8,1,1
2,inv,2460,251,8892,6057,6057
2,inv,8,254,512,20,12
2,inv,0,255,4,3,2
2,inv,72,259,1006,24,24
2,inv,8,254,59,3,2
2,inv,204,256,10,1,1
2,inv,3,263,2,1,1
2,inv,8,254,415,16,9
2,inv,10,255,1047,1,1
2,inv,142,254,243,16,15
2,inv,303,253,553,164,164
2,inv,122,271,670,4,4
2,inv,8,254,52,1,1
2,inv,8,254,1006,22,13
2,inv,1,356,3897,4,4
2,inv,13,251,656,32,29
2,inv,8,259,72,4,4
2,inv,68,269,6,1,1
2,inv,935,272,186,7,7
2,inv,12,353,50,1,1
2,inv,623,253,727,21,21
2,inv,3,252,2,1,1
2,inv,8,278,268,11,11
2,inv,3,420,2,1,1
2,inv,2583,327,244,4247,4247
2,inv,412,265,0,7,7
2,inv,34,257,36,2,1
2,inv,554,281,162,4,4
2,inv,1,251,4,9,9
2,inv,762,274,412,1,1
2,inv,4,256,0,3,2
2,inv,5,254,6,1,1
2,inv,1,255,2,4,3
2,inv,1675,325,142,1,1
2,inv,2,262,3,2,2
2,inv,1047,252,204,1,1
2,inv,1,255,595,1,1
2,inv,10,264,1,1,1
2,inv,1050,251,368,3,3
2,inv,8,289,52,4,4
2,inv,122,254,138,1,1
2,inv,1,272,4,4,4
2,inv,178,257,73,1,1
2,inv,2151,257,662,1,1
2,inv,8,254,427,15,9
2,inv,262,257,81,1,1
2,inv,8,263,52,2,2
2,inv,1021,257,4521,4,4
2,inv,10,255,204,2,1
2,inv,3,262,2,1,1
2,inv,138,271,670,7,7
2,inv,1112,254,138,1,1
2,inv,2,263,3,1,1
2,inv,10,318,1,1,1
2,inv,463,254,3362,181,181
2,inv,3,253,2,1,1
2,inv,96,276,889,9,9
2,inv,23,255,4,5,4
2,inv,2,420,3,1,1
2,inv,8,257,13,1,1
2,inv,13,251,1001,152,148
2,inv,110,258,378,134,134
2,inv,528,252,31,1,1
2,inv,8,254,89,12,7
2,inv,1471,256,23,1,1
2,inv,806,251,87,1,1
2,inv,13,254,59,3,2
2,inv,13,251,72,13,12
2,inv,3,251,1623,4,4
2,inv,8,254,208,5,3
2,inv,204,252,1047,1,1
2,inv,1,251,1889,7374,7371
2,inv,76,266,6924,411,411
2,inv,5,254,252,29,28
2,inv,122,254,722,21,20
2,inv,416,266,176,1,1
2,inv,3,253,1623,104,103
2,inv,2,252,3,1,1
2,inv,34,257,16,1,1
2,inv,400,251,1,1,1
2,inv,16,251,36,1,1
2,inv,528,258,31,2,2
2,inv,10,275,1754,2,2
2,inv,78,284,6,1,1
2,inv,142,294,688,4,4
2,inv,11,256,7,1,1
2,inv,5,288,6,2,2
2,inv,13,251,1153,14,12
2,inv,42,265,31,16,16
2,inv,2,272,279,43,43
2,inv,72,251,2358,9265,9265
2,inv,268,254,415,16,15
2,inv,13,251,52,1,1
2,inv,1,264,10,2,2
2,inv,1917,251,231,2276,2276
2,inv,7,255,11,1,1
2,inv,1,251,629,5295,5293
2,inv,27,326,2684,3702,3702
2,inv,688,251,1039,5,5
2,inv,7,269,155,4,4
2,inv,2,264,3,2,2
2,inv,1330,260,333,1,1
2,inv,8,260,512,23,21
2,inv,595,256,1,4,4
2,inv,2129,258,1,1,1
2,inv,11,251,746,484,484
2,inv,57,281,194,1,1
2,inv,528,251,106,56,56
2,inv,89,259,8,1,1
2,inv,8,260,59,6,5
2,inv,110,256,0,1,1
2,inv,142,254,899,5,5
2,inv,908,295,139,1,1
2,inv,13,268,8,1,1
2,inv,8,254,85,6,3
2,inv,8,282,13,1,1
2,inv,256,258,519,5,5
2,inv,8,254,658,35,25
2,inv,74,251,249,1,1
2,inv,662,339,142,1,1
2,inv,13,259,8,1,1
2,inv,0,255,110,1,1
2,inv,5,269,6,1,1
2,inv,2,253,3,2,2
2,inv,1,258,204,1,1
2,inv,1966,259,346,58,58
2,inv,15,282,7,1,1
2,inv,31,251,951,3884,3884
2,inv,4,256,23,1,1
2,inv,51,251,38,2,2
2,inv,1,251,1266,9018,9014
2,inv,13,260,181,14,14
2,inv,304,269,109,1,1
2,inv,8,260,52,3,3
3,fwd,52,0,89,17,16
3,fwd,38,6,148,1,1
3,fwd,1094,16,3908,108,108
3,fwd,52,115,401,24,24
3,fwd,29,5,1094,1,1
3,fwd,670,20,122,1,1
3,fwd,1546,0,13,1,1
3,fwd,1,51,10,2,2
3,fwd,52,0,13,1,1
3,fwd,0,12,2,1,1
3,fwd,68,3,43,3,3
3,fwd,414,7,370,5,5
3,fwd,1,11,10,1,1
3,fwd,8,3,13,1,1
3,fwd,13,29,8,1,1
3,fwd,98,0,61,1,1
3,fwd,1,13,55,2,1
3,fwd,2321,7,56,12,12
3,fwd,12,12,41,1,1
3,fwd,416,16,176,1,1
3,fwd,7,5,11,1,1
3,fwd,368,0,0,24,24
3,fwd,138,0,670,3,3
3,fwd,13,31,8,1,1
3,fwd,30,166,274,2,2
3,fwd,83,0,6,1,1
3,fwd,2321,1,56,2,2
3,fwd,38,6,472,2,1
3,fwd,90,0,2158,1089,1089
3,fwd,2,169,3,1,1
3,fwd,22,6,115,1,1
3,fwd,0,7,20,20,20
3,fwd,16,6,34,1,1
3,fwd,81,18,487,2,2
3,fwd,670,20,138,2,1
3,fwd,133,6,91,1,1
3,fwd,129,6,323,1,1
3,fwd,360,0,14,48,48
3,fwd,28,0,0,1,1
3,fwd,5,17,2504,489,489
3,fwd,926,4,1,1,1
3,fwd,138,3,670,5,5
3,fwd,415,0,13,1,1
3,fwd,1094,4,29,1,1
3,fwd,8,8,748,39,38
3,fwd,328,0,7,2,2
3,fwd,54,1,2813,1,1
3,fwd,1803,0,1060,1,1
3,fwd,8,16,748,15,15
3,fwd,10,11,1,1,1
3,fwd,48,6,160,1,1
3,fwd,14,7,1,3,3
3,fwd,2,12,0,1,1
3,fwd,6,3,5,1,1
3,fwd,52,9,89,12,11
3,fwd,106,5,451,3,3
3,fwd,2421,2,58,2,2
3,fwd,451,4,106,3,3
3,fwd,6,9,68,2,2
3,fwd,1,7,10,1,1
3,fwd,1,67,10,1,1
3,fwd,1,14,0,2,2
3,fwd,71,36,532,32,32
3,fwd,3,169,2,1,1
3,fwd,10,13,1,1,1
3,fwd,275,8,1022,4,4
3,fwd,2813,1,54,1,1
3,fwd,8,64,13,1,1
3,fwd,11,4,7,1,1
3,fwd,1927,16,49,1,1
3,fwd,57,3,324,2,2
3,fwd,36,41,16,1,1
3,fwd,961,10,2766,1,1
3,fwd,36,33,16,1,1
3,fwd,8,8,89,7,7
3,fwd,56,1,2321,1,1
3,fwd,147,56,330,1,1
3,fwd,76,15,8,1,1
3,fwd,5205,0,1707,2077,2077
3,fwd,2766,10,961,1,1
3,fwd,1279,12,277,289,289
3,fwd,1,6,201,24,24
3,fwd,878,0,72,107,107
3,fwd,41,12,12,1,1
3,fwd,241,0,1,4,4
3,fwd,3,6,323,1,1
3,fwd,1,13,10,1,1
3,fwd,52,9,72,4,4
3,fwd,934,0,1094,3,3
3,fwd,195,25,332,1,1
3,fwd,10,18,44,6,6
3,fwd,154,8,0,1,1
3,fwd,176,15,416,1,1
3,fwd,2103,0,236,3,3
3,fwd,377,6,294,1,1
3,fwd,6,29,5,1,1
3,fwd,1,5,926,1,1
3,inv,89,251,52,1,1
3,inv,148,257,38,1,1
3,inv,3908,267,1094,2,2
3,inv,401,366,52,5,5
3,inv,1094,256,29,1,1
3,inv,122,271,670,1,1
3,inv,13,251,1546,85,83
3,inv,10,302,1,1,1
3,inv,13,251,52,1,1
3,inv,2,263,0,1,1
3,inv,43,254,68,3,3
3,inv,370,258,414,3,3
3,inv,10,262,1,1,1
3,inv,13,254,8,1,1
3,inv,8,280,13,1,1
3,inv,61,251,98,1,1
3,inv,55,264,1,1,1
3,inv,56,258,2321,15,15
3,inv,41,263,12,1,1
3,inv,176,267,416,1,1
3,inv,11,256,7,1,1
3,inv,0,251,368,128,127
3,inv,670,251,138,1,1
3,inv,8,282,13,1,1
3,inv,274,417,30,1,1
3,inv,6,251,83,1,1
3,inv,56,252,2321,1,1
3,inv,472,257,38,1,1
3,inv,2158,251,90,42,42
3,inv,3,420,2,1,1
3,inv,115,257,22,1,1
3,inv,20,258,0,3,3
3,inv,34,257,16,2,2
3,inv,487,269,81,1,1
3,inv,138,271,670,3,3
3,inv,91,257,133,1,1
3,inv,323,257,129,1,1
3,inv,14,251,360,9820,9820
3,inv,0,251,28,1,1
3,inv,2504,268,5,4,4
3,inv,1,255,926,1,1
3,inv,670,254,138,2,2
3,inv,13,251,415,8,7
3,inv,29,255,1094,1,1
3,inv,748,259,8,1,1
3,inv,7,251,328,15,15
3,inv,2813,252,54,1,1
3,inv,1060,251,1803,2,2
3,inv,748,267,8,1,1
3,inv,1,262,10,1,1
3,inv,160,257,48,1,1
3,inv,1,258,14,16,16
3,inv,0,263,2,1,1
3,inv,5,254,6,1,1
3,inv,89,260,52,3,3
3,inv,451,256,106,4,4
3,inv,58,253,2421,7747,7747
3,inv,106,255,451,3,3
3,inv,68,260,6,1,1
3,inv,10,258,1,1,1
3,inv,10,318,1,1,1
3,inv,0,265,1,1,1
3,inv,532,287,71,20,20
3,inv,2,420,3,1,1
3,inv,1,264,10,1,1
3,inv,1022,259,275,1,1
3,inv,54,252,2813,1,1
3,inv,13,315,8,1,1
3,inv,7,255,11,1,1
3,inv,49,267,1927,2,2
3,inv,324,254,57,1,1
3,inv,16,292,36,2,2
3,inv,2766,261,961,1,1
3,inv,16,284,36,1,1
3,inv,89,259,8,1,1
3,inv,2321,252,56,1,1
3,inv,330,307,147,1,1
3,inv,8,266,76,1,1
3,inv,1707,251,5205,8505,8505
3,inv,961,261,2766,1,1
3,inv,277,263,1279,6665,6665
3,inv,201,257,1,1,1
3,inv,72,251,878,9957,9957
3,inv,12,263,41,1,1
3,inv,1,251,241,203,203
3,inv,323,257,3,2,1
3,inv,10,264,1,1,1
3,inv,72,260,52,4,4
3,inv,1094,251,934,4,4
3,inv,332,276,195,1,1
3,inv,44,269,10,1,1
3,inv,0,259,154,3,3
3,inv,416,266,176,1,1
3,inv,236,251,2103,12,12
3,inv,294,257,377,1,1
3,inv,5,280,6,2,2
3,inv,926,256,1,1,1
4,fwd,616,7,369,347,347
4,fwd,0,12,2,1,1
4,fwd,2,62,0,1,1
4,fwd,1027,14,2481,11,11
4,fwd,2174,21,8,1,1
4,fwd,4,1,112,1,1
4,fwd,377,6,294,1,1
4,fwd,65,0,71,1,1
4,fwd,114,2,0,9,9
4,fwd,8,12,2716,151,151
4,fwd,1488,0,89,28,28
4,fwd,6,6,5,1,1
4,fwd,82,1,277,2,1
4,fwd,1,7,10,1,1
4,fwd,10,13,1,1,1
4,fwd,8,9,240,5,5
4,fwd,0,7,14,12,12
4,fwd,8,12,2174,164,163
4,fwd,133,6,298,1,1
4,fwd,220,1,1686,1,1
4,fwd,2174,12,8,1,1
4,fwd,133,6,91,2,1
4,fwd,253,1,82,1,1
4,fwd,82,1,253,1,1
4,fwd,194,30,57,1,1
4,fwd,1,51,10,2,2
4,fwd,1,13,55,2,1
4,fwd,57,16,117,3,3
4,fwd,48,19,160,1,1
4,fwd,17,0,14,11,11
4,fwd,894,4,42,1,1
4,fwd,138,0,670,1,1
4,fwd,277,1,82,1,1
4,fwd,802,7,369,11,11
4,fwd,10,11,1,1,1
4,fwd,0,62,2,1,1
4,fwd,3524,7,369,1,1
4,fwd,27,15,132,1,1
4,fwd,98,0,61,1,1
4,fwd,0,11,2,2,2
4,fwd,132,15,27,1,1
4,fwd,641,4,10,2,2
4,fwd,110,4,0,1,1
4,fwd,76,15,8,1,1
4,fwd,113,6,30,1,1
4,fwd,343,14,72,31,31
4,fwd,127,1,106,5,5
4,fwd,208,3,13,2,2
4,fwd,86,2,144,58,58
4,fwd,369,7,1138,184,184
4,fwd,298,16,91,1,1
4,fwd,204,0,10,1,1
4,fwd,658,8,8,1,1
4,fwd,1112,20,138,1,1
4,fwd,5046,3,1,79,79
4,fwd,2075,26,29,1,1
4,fwd,3183,4,71,1,1
4,fwd,112,1,4,1,1
4,fwd,2012,0,13,1,1
4,fwd,8,8,59,7,6
4,fwd,0,14,20,5,5
4,fwd,71,5,3183,1,1
4,fwd,3085,0,74,5,5
4,fwd,1,11,10,2,2
4,fwd,3404,0,728,10,10
4,fwd,13,29,8,1,1
4,fwd,55,0,934,178,178
4,fwd,85,0,343,5,5
4,fwd,13,3,8,1,1
4,fwd,42,5,894,1,1
4,fwd,298,37,91,1,1
4,fwd,939,0,1,1,1
4,fwd,1686,1,220,1,1
4,fwd,0,5,110,1,1
4,fwd,10,5,641,2,2
4,fwd,298,16,133,2,1
4,fwd,2502,0,1,1,1
4,fwd,8,3,13,1,1
4,fwd,559,186,35,10,10
4,fwd,7,31,15,1,1
4,fwd,249,0,3480,2248,2248
4,fwd,1094,107,29,1,1
4,fwd,2,11,0,1,1
4,fwd,2,12,0,1,1
4,fwd,1256,0,61,1,1
4,fwd,8,8,13,1,1
4,fwd,1,13,10,1,1
4,fwd,106,1,127,3,3
4,fwd,787,30,8,1,1
4,fwd,5244,0,724,7625,7625
4,inv,369,258,616,8007,8005
4,inv,2,263,0,1,1
4,inv,0,313,2,1,1
4,inv,2481,265,1027,2,2
4,inv,8,272,2174,819,819
4,inv,112,252,4,1,1
4,inv,294,257,377,1,1
4,inv,71,251,65,1,1
4,inv,0,253,114,196,196
4,inv,2716,263,8,1,1
4,inv,89,251,1488,244,244
4,inv,5,257,6,1,1
4,inv,277,252,82,1,1
4,inv,10,258,1,1,1
4,inv,1,264,10,1,1
4,inv,240,260,8,1,1
4,inv,14,258,0,1,1
4,inv,2174,263,8,1,1
