time,dir,s,r,o,rank_raw,rank_filter
0,fwd,13,6,9,1,1
0,fwd,3387,0,28,1,1
0,fwd,139,5,21794,92,92
0,fwd,4977,97,115,1,1
0,fwd,70,8,445,2,1
0,fwd,414,43,42,1,1
0,fwd,53,15,397,63,58
0,fwd,53,15,122,116,109
0,fwd,238,0,451,510,510
0,fwd,4357,28,79,1,1
0,fwd,4017,1,11698,71,71
0,fwd,1602,25,3245,1,1
0,fwd,3245,25,1602,1,1
0,fwd,7697,63,57,1,1
0,fwd,65,20,6,57,56
0,fwd,802,31,259,1,1
0,fwd,259,32,802,1,1
0,fwd,28,41,260,1,1
0,fwd,260,41,28,1,1
0,fwd,22003,37,3265,1,1
0,fwd,126,20,187,1,1
0,fwd,126,59,820,2,2
0,fwd,820,59,126,1,1
0,fwd,32,74,33,4,4
0,fwd,826,28,33,1,1
0,fwd,33,2,826,1,1
0,fwd,906,0,1216,68,66
0,fwd,53,15,382,1095,1086
0,fwd,397,15,382,49,48
0,fwd,28,0,191,2,2
0,fwd,2489,0,2164,927,925
0,fwd,9939,20,7399,90,90
0,fwd,28,5,334,3,2
0,fwd,8174,5,20045,2,2
0,fwd,1834,29,90,1,1
0,fwd,463,37,2610,2,2
0,fwd,6601,47,17142,20,20
0,fwd,17142,47,6601,25,25
0,fwd,1615,17,179,3,3
0,fwd,179,17,1615,11,11
0,fwd,179,47,321,1,1
0,fwd,321,47,179,1,1
0,fwd,98,1,251,6,6
0,fwd,7697,4,307,9,9
0,fwd,198,13,251,15,15
0,fwd,92,32,66,4,4
0,fwd,66,31,92,19,8
0,fwd,2859,0,2708,1,1
0,fwd,4274,31,4206,4,4
0,fwd,4206,32,4274,1,1
0,fwd,511,59,199,17,17
0,fwd,511,59,7592,20,19
0,fwd,199,59,511,23,23
0,fwd,7592,59,511,17,17
0,fwd,50,8,191,127,126
0,fwd,2004,6,1894,1156,1156
0,fwd,2004,0,1894,589,589
0,fwd,1666,0,13,1,1
0,fwd,115,100,5689,3038,3038
0,fwd,802,31,787,2,1
0,fwd,1229,31,787,16,16
0,fwd,3928,47,787,9,9
0,fwd,787,32,802,1,1
0,fwd,787,32,1229,4,2
0,fwd,787,47,3928,11,10
0,fwd,935,27,1502,18665,18665
0,fwd,260,31,4511,10,10
0,fwd,4511,32,260,14,14
0,fwd,4115,1,12573,50,50
0,fwd,423,31,2491,19,19
0,fwd,2491,32,423,11,11
0,fwd,5217,6,1273,8,8
0,fwd,63,1,1438,72,72
0,fwd,300,0,28,1,1
0,fwd,2243,15,783,34,34
0,fwd,777,15,1208,178,178
0,fwd,6077,28,4680,30,30
0,fwd,4680,2,6077,78,77
0,fwd,122,6,298,12,12
0,fwd,3133,0,298,23,23
0,fwd,73,52,221,10,10
0,fwd,906,0,65,8,7
0,fwd,906,6,221,23,22
0,fwd,144,2,240,3,3
0,fwd,68,67,17142,990,990
0,fwd,68,6,17142,1347,1347
0,fwd,374,67,17142,421,421
0,fwd,374,6,17142,486,486
0,fwd,13552,15,13256,848,848
0,fwd,681,47,10067,1,1
0,fwd,10067,47,681,1,1
0,fwd,458,57,50,4,4
0,fwd,471,17,437,6,6
0,fwd,2100,0,18900,75,74
0,fwd,445,51,1958,87,87
0,fwd,445,52,1958,99,98
0,fwd,445,0,19,4,4
0,fwd,445,4,19,3,1
0,fwd,8137,0,6249,2,2
0,fwd,265,41,782,1,1
0,fwd,782,41,265,1,1
0,fwd,2265,57,240,1,1
0,fwd,6919,0,463,22,22
0,fwd,6907,140,568,3,3
0,fwd,1611,17,16645,122,122
0,fwd,2824,19,57,1,1
0,fwd,6801,1,813,2,2
0,fwd,6801,15,813,4,4
0,fwd,28,15,169,203,200
0,fwd,563,5,564,3,2
0,fwd,2957,65,5275,34,34
0,fwd,525,40,1667,6,6
0,fwd,9,80,1070,4,4
0,fwd,6300,0,13,1,1
0,fwd,524,17,115,8,8
0,fwd,115,17,524,17,16
0,fwd,21,32,524,26,26
0,fwd,524,31,21,7,7
0,fwd,8,0,1070,13,13
0,fwd,524,8,158,132,132
0,fwd,1653,8,2680,1172,1172
0,fwd,329,40,9,2,2
0,fwd,1653,8,7944,1401,1400
0,fwd,8,5,9,2,2
0,fwd,21,15,524,116,116
0,fwd,13,15,21,16,16
0,fwd,1906,0,1840,4,4
0,fwd,5540,134,258,1,1
0,fwd,5390,76,115,8,8
0,fwd,115,76,5390,12,12
0,fwd,5390,0,13998,61,61
0,fwd,4900,29,7432,10290,10290
0,fwd,1214,57,74,22,22
0,fwd,10966,0,1743,1,1
0,fwd,7046,5,343,1,1
0,fwd,70,0,122,1,1
0,fwd,444,0,477,23,23
0,fwd,400,20,44,1,1
0,fwd,400,6,70,3,2
0,fwd,400,20,397,2,1
0,fwd,2334,4,397,1,1
0,fwd,445,52,42,1,1
0,fwd,765,52,42,1,1
0,fwd,33,48,77,1,1
0,fwd,73,6,221,8,8
0,fwd,73,0,3233,56,55
0,fwd,28,57,65,15,12
0,fwd,28,31,798,2,1
0,fwd,798,32,28,3,3
0,fwd,28,57,63,5,4
0,fwd,28,57,260,2,2
0,fwd,28,57,191,11,9
0,fwd,2489,0,221,123,123
0,fwd,16330,0,1431,18,18
0,fwd,16330,0,22004,420,419
0,fwd,656,25,636,1,1
0,fwd,636,25,656,6,6
0,fwd,662,47,798,7,7
0,fwd,798,47,662,8,7
0,fwd,166,0,4893,846,846
0,fwd,3780,0,164,1,1
0,fwd,6838,47,18638,1,1
0,fwd,18638,47,6838,1,1
0,fwd,295,37,296,1,1
0,fwd,204,0,12646,15,15
0,fwd,1453,7,5383,181,181
0,fwd,1254,7,5383,153,153
0,fwd,4508,7,5383,6,6
0,fwd,7027,39,145,111,111
0,fwd,458,9,22,5,5
0,fwd,2574,7,1016,42,42
0,fwd,342,7,1016,201,201
0,fwd,993,156,1065,11,11
0,fwd,1558,1,1941,60,59
0,fwd,1558,1,2727,12,12
0,fwd,3068,1,1057,204,204
0,fwd,7046,20,343,1,1
0,fwd,10966,0,11557,1413,1411
0,fwd,5257,20,7399,140,140
0,fwd,486,41,787,1,1
0,fwd,19,43,42,1,1
0,fwd,1837,8,6004,75,75
0,fwd,20464,0,10738,33,33
0,fwd,1415,59,1437,4,4
0,fwd,1437,59,1415,16,16
0,fwd,7962,67,592,2,2
0,fwd,53,47,8352,8,6
0,fwd,8352,47,53,4,4
0,fwd,179,31,53,2,2
0,fwd,53,32,179,2,2
0,fwd,258,68,318,65,65
0,fwd,397,15,53,19,19
0,fwd,53,15,958,115,109
0,fwd,50,17,115,13,12
0,fwd,115,17,50,5,5
0,fwd,1301,0,12668,4906,4906
0,fwd,28,5,12668,32,30
0,fwd,66,17,25,13,11
0,fwd,66,17,636,1,1
0,fwd,25,17,636,2,2
0,fwd,25,17,66,4,3
0,fwd,636,17,25,4,3
0,fwd,636,17,66,2,2
0,fwd,17731,0,25,26,26
0,fwd,1894,115,524,1,1
0,fwd,3965,75,4450,7,7
0,fwd,388,63,57,1,1
0,fwd,5410,1,6362,1,1
0,fwd,16968,0,781,17,17
0,fwd,8227,47,6,6,6
0,fwd,6,47,8227,2,2
0,fwd,234,135,5593,9,9
0,fwd,302,8,2064,2,2
0,fwd,84,2,1248,3,3
0,fwd,5190,0,84,2,2
0,fwd,50,31,2931,5,4
0,fwd,2931,32,50,3,3
0,fwd,79,28,63,4,3
0,fwd,436,2,79,1,1
0,fwd,21849,28,79,1,1
0,fwd,79,28,21849,2,2
0,fwd,7173,0,548,1,1
0,fwd,787,70,802,5,5
0,fwd,787,1,802,6,6
0,fwd,260,5,694,12,12
0,fwd,3265,6,6441,2,2
0,fwd,2832,0,13,53,53
0,fwd,13,0,698,4,4
0,fwd,6631,19,57,1,1
0,fwd,674,7,2096,3,3
0,fwd,50,113,735,98,98
0,fwd,735,113,50,3,3
0,fwd,1775,19,57,1,1
0,fwd,636,39,5383,6,6
0,fwd,6082,12,145,2,2
0,fwd,240,8,815,58,58
0,fwd,1266,118,647,1,1
0,fwd,7317,8,1266,15,15
0,fwd,2211,8,647,19,19
0,fwd,451,126,3334,53,53
0,fwd,7509,0,656,2,2
0,fwd,4923,31,1603,3,3
0,fwd,1603,32,4923,1,1
0,fwd,4794,5,1224,2,2
0,fwd,8753,1,844,1,1
0,fwd,122,8,445,10,10
0,fwd,169,12,22005,142,142
0,fwd,266,17,78,1,1
0,fwd,78,17,266,1,1
0,fwd,2505,8,2035,38,38
0,fwd,3105,28,1355,148,148
0,fwd,1709,19,57,1,1
0,fwd,1752,6,6133,69,69
0,fwd,718,2,1270,3,3
0,fwd,1270,2,718,3,3
0,fwd,2939,1,6248,128,127
0,fwd,2939,8,6248,303,302
0,fwd,2939,1,22,2,2
0,fwd,2939,8,1927,79,79
0,fwd,439,28,187,1,1
0,fwd,439,40,187,1,1
0,fwd,734,0,439,6,6
0,fwd,1830,43,187,1,1
0,fwd,10966,0,648,2,1
0,fwd,2904,0,648,2,2
0,fwd,2089,0,1654,2,2
0,fwd,2089,1,356,1,1
0,fwd,4908,47,259,3,3
0,fwd,259,47,4908,4,4
0,fwd,1253,0,1686,12,12
0,fwd,9652,132,7357,35,35
0,fwd,426,52,115,1,1
0,fwd,426,0,6,20,20
0,fwd,426,6,115,1,1
0,fwd,2217,47,21989,24,24
0,fwd,21989,0,2217,12,12
0,fwd,21989,47,2217,10,10
0,fwd,511,6,50,3,3
0,fwd,2694,1,2465,53,53
0,fwd,80,20,50,1,1
0,fwd,112,31,3139,24,24
0,fwd,3139,32,112,62,62
0,fwd,122,41,112,4,4
0,fwd,112,41,122,2,2
0,fwd,2570,25,122,3,3
0,fwd,122,25,2570,1,1
0,fwd,42,20,44,2,1
0,fwd,256,15,28,2,1
0,fwd,53,8,168,37,37
0,fwd,7021,15,3513,49,49
0,fwd,1137,15,3513,22,22
0,fwd,4030,0,719,2,2
0,fwd,464,20,2610,4,4
0,fwd,539,0,841,7,7
0,fwd,65,40,198,1,1
0,fwd,1702,0,65,2,2
0,fwd,66,7,82,750,749
0,fwd,117,47,6,52,45
0,fwd,117,47,7592,2,1
0,fwd,7592,47,117,1,1
0,fwd,6,47,117,36,34
0,fwd,666,0,5440,65,64
0,fwd,28,102,199,4,4
0,fwd,408,4,939,2,2
0,fwd,1715,2,122,244,244
0,fwd,429,1,939,1144,1144
0,fwd,1255,1,939,5145,5145
0,fwd,2684,1,115,1,1
0,fwd,2726,0,13889,11779,11779
0,fwd,12141,1,2915,8,8
0,fwd,2215,29,6801,2,2
0,fwd,2215,12,6816,41,41
0,fwd,2215,29,4559,5,4
0,fwd,6801,25,4559,1,1
0,fwd,4559,25,6801,1,1
0,fwd,4985,0,2915,6,6
0,fwd,4985,1,813,1,1
0,fwd,539,42,802,1,1
0,fwd,12615,19,57,1,1
0,fwd,3068,15,80,95,95
0,fwd,2626,0,4101,261,261
0,fwd,4101,0,2626,13,13
